hotel_id,direction,description,attributes,latitude,longitude,scores
7752,"4 Δημητρέσσα, Atenas, 11528, Grecia","El Hestia - Dimitressa 4 ofrece alojamiento a 1,8 km del centro de Atenas, conexión WiFi gratuita y cocina con nevera, fogones y utensilios de cocina. Este establecimiento ha sido reformado recientemente y dispone de aparcamiento privado. El aparthotel dispone de habitaciones familiares e instalaciones para personas de movilidad reducida.

Los alojamientos del aparthotel disponen de aire acondicionado, escritorio, cafetera, lavavajillas, microondas, caja fuerte, TV de pantalla plana y baño privado con ducha. Algunos alojamientos tienen terraza y/o balcón con vistas a la ciudad o al patio interior. Los alojamientos del aparthotel incluyen ropa de cama y toallas.

Cerca del aparthotel hay varios lugares de interés, como el Museo de Arte de las Cícladas, el auditorio de Atenas y la plaza Syntagma. El aeropuerto Eleftherios Venizelos es el más cercano y está a 25 km del Hestia - Dimitressa 4. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Aire acondicionado', 'Adaptado personas de movilidad reducida', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor', 'Parking privado']",37.97716059,23.75340413,
7763,"13 Πτώου, Atenas, 11741, Grecia",,"['Aire acondicionado', 'Calefacción', 'Mesa de comedor', 'Terraza', 'Fogones', 'WiFi gratis']",37.96427184,23.71311562,
7773,"Leoforos Pentelis 5, Chalandri, Atenas, 15233, Grecia","El CHROMA FASHION ROOMS & APARTMENTS está situado en el distrito de Chalandri de Atenas, a 3,1 km del estadio olímpico O.A.K. El hotel se encuentra a unos 3,4 km del Golden Hall y a 3,5 km del centro de exposiciones Helexpo. El hotel cuenta con jardín en la azotea, terraza, recepción 24 horas y conexión WiFi gratuita.

Todas las habitaciones cuentan con muebles Cocomat, sistemas de dormir y carta de almohadas, escritorio y Smart TV con Netflix y Youtube. Incluyen baño privado con secador de pelo y artículos de aseo Zealots. Todas las habitaciones incluyen nevera.

Los huéspedes del CHROMA FASHION ROOMS & APARTMENTS podrán disfrutar de un desayuno en un local cercano y elegir entre 4 menús.

El aeropuerto Elefthérios Venizélos, el más cercano, se halla a 25 km.","['Aire acondicionado', 'Buen desayuno', 'Servicio de habitaciones', 'Recepción 24 horas', 'Servicio de lavandería', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor']",38.022866,23.801579,"[{'Habitación Doble con balcón - 1 o 2 camas': '1 cama doble grandeo2 camas individuales'}, {'Estudio Deluxe con cama grande': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Individual con balcón': '1 cama individual'}, {'Suite Junior con balcón': '1 sofá camay1 cama doble grande'}, {'Suite con vistas a la ciudad': '1 cama doble extragrandey1 sofá cama'}, {'Habitación Doble Deluxe': '1 cama doble grande'}, {'Personal': '9.5'}, {'Instalaciones y servicios': '9.0'}, {'Limpieza': '9.4'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.0'}, {'Ubicación': '9.2'}, {'WiFi gratis': '9.5'}]"
7776,"13 Eschilou, Atenas, 10554, Grecia","El A-13 Belle Athenes - Luxury Rooms at Monastiraki Railway Station se encuentra en Atenas, a 400 metros de la estación de tren de Monastiraki y de la estación de metro de Monastiraki, y ofrece WiFi gratuita. Este establecimiento se encuentra a poca distancia de lugares de interés como el Ágora Romana, la Acrópolis y el templo de Hefesto. El establecimiento se encuentra a 300 metros de la plaza Monastiraki y a 700 metros del centro de la ciudad.

Todas las habitaciones incluyen escritorio. Todas las habitaciones del A-13 Belle Athenes - Luxury Rooms at Monastiraki Railway Station disponen de baño privado con ducha y artículos de aseo gratuitos, TV de pantalla plana y aire acondicionado. Algunas habitaciones tienen terraza. Las habitaciones incluyen ropa de cama y toallas.

Cerca del A-13 Belle Athenes - Luxury Rooms at Monastiraki Railway Station hay varios lugares de interés, como la plaza Omonia, la estación de metro de Omonia y el Teatro Nacional de Grecia. El aeropuerto Eleftherios Venizelos es el más cercano y queda a 32 km.",,37.97906185,23.72502545,"[{'Habitación Doble Estándar con balcón': '1 cama doble grande'}, {'Habitación Doble Deluxe con balcón': '1 cama doble grande'}, {'Habitación Doble Deluxe con vistas a la ciudad': '1 cama doble grande'}, {'Habitación Cuádruple Dúplex': '2 camas dobles grandes'}, {'Habitación Doble Deluxe': '1 cama doble grande'}, {'Habitación Doble Estándar': '1 cama doble grande'}, {'Habitación Doble Grande': '1 cama doble grande'}, {'Personal': '9.6'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.5'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '9.7'}, {'WiFi gratis': '9.5'}]"
7778,"Filolaou Filolaou 1, Kaisariani, Atenas, 16121, Grecia","El Odyssey Residence se encuentra en Atenas, a 1,9 km del estadio Panathenaic y a 1,8 km del Museo de Arte de las Cícladas, y ofrece alojamiento con WiFi gratuita, zona de estar y cocina. El aparthotel cuenta con entrada privada. El establecimiento ofrece alojamientos hipoalergénicos y se encuentra a 2,5 km de la plaza Syntagma.

Los alojamientos del aparthotel disponen de aire acondicionado, armario, cafetera, horno, microondas, caja fuerte, TV de pantalla plana y baño privado con ducha a ras de suelo. Algunos alojamientos tienen terraza y/o balcón con vistas a la ciudad y zona de comedor al aire libre. Todos los alojamientos del aparthotel incluyen ropa de cama y toallas.

El aparthotel se encuentra a 1,9 km del auditorio Athens Music Hall y a 2,8 km del jardín nacional. El aeropuerto Eleftherios Venizelos es el más cercano y está a 29 km del Odyssey Residence. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Traslado aeropuerto', 'Calefacción', 'Habitaciones sin humo', 'WiFi gratis', 'Ascensor']",37.968032,23.754673,"[{'Personal': '9.1'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.2'}, {'Confort': '9.3'}, {'Relación calidad-precio': '9.2'}, {'Ubicación': '8.7'}, {'WiFi gratis': '9.6'}]"
7782,"80 Ious, Atenas, 11853, Grecia","El IO SUITES se encuentra en Atenas, a 1,4 km de la colina Filopappos y a 1,5 km de la estación de metro Kerameikos, y ofrece alojamiento con WiFi gratuita, zona de estar y cocina. Se encuentra a 1,5 km de Gazi - Technopoli y dispone de ascensor. El apartamento cuenta con entrada privada.

Los alojamientos del complejo de apartamentos disponen de aire acondicionado, escritorio, cafetera, horno, microondas, caja fuerte, TV de pantalla plana, balcón y baño privado con ducha. Hay tostadora, nevera, fogones y hervidor de agua. Todos los alojamientos del complejo de apartamentos incluyen ropa de cama y toallas.

El templo de Hefesto se encuentra a 2,1 km del apartamento, mientras que el antiguo Ágora de Atenas está a 2 km. El aeropuerto Eleftherios Venizelos es el más cercano y está a 34 km del IO SUITES. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Aire acondicionado', 'Gimnasio', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'WiFi gratis', 'Ascensor']",37.968397,23.706685,"[{'Personal': '9.3'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '9.3'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.0'}, {'WiFi gratis': '8.8'}]"
7793,"19 Aggelopoulou, Atenas, 11525, Grecia",,"['Aire acondicionado', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'WiFi gratis', 'Ascensor']",37.9991779,23.7715042,
7800,"31 Κάνιγγος, Atenas, 10682, Grecia","El Deluxe Urban 2BR Apt by Nat. Archaelogical Museum está situado en el centro de Atenas, a 600 metros de la estación de metro Omonia y a menos de 1 km del edificio central de la Universidad de Atenas. Este apartamento dispone de balcón.

Este apartamento de 2 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina con horno y microondas. Se proporcionan toallas y ropa de cama.

Cerca del apartamento hay varios lugares de interés, como el Teatro Nacional de Grecia, el Museo Arqueológico Nacional de Atenas y la plaza Omonia. El aeropuerto Eleftherios Venizelos es el más cercano y está a 29 km del Deluxe Urban 2BR Apt by Nat. Archaelogical Museum.","['Ropa de cama', 'Aire acondicionado', 'Microondas', 'Cocina', 'Fogones', 'Horno', 'WiFi gratis', 'Lavadora']",37.9870675,23.7309852,"[{'Personal': '9.2'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.4'}, {'Confort': '8.8'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '8.1'}]"
7807,"230 Interstate North Circle, Atlanta, GA 30339 , Estados Unidos",,"['Tetera/cafetera en todas las habitaciones', 'Gimnasio', 'Adaptado personas de movilidad reducida', 'Buen desayuno', 'Recepción 24 horas', 'Habitaciones sin humo', 'Habitaciones familiares', 'WiFi gratis', 'Piscina interior', 'Parking privado']",33.897428,-84.466549,
7811,"8 Ermou, Atenas, 10563, Grecia","El Aria Acropolis Suites, Troulanda ofrece alojamiento con WiFi gratuita y vistas a la ciudad en una zona céntrica de Atenas, a pocos pasos de la zona comercial de la calle Ermou y a 700 metros de la plaza Monastiraki. Se encuentra a 300 metros del jardín nacional y dispone de ascensor.

El apartamento cuenta con aire acondicionado, 1 dormitorio independiente, zona de estar y baño con albornoces y zapatillas. Se proporcionan toallas y ropa de cama.

Cerca del apartamento hay varios lugares de interés, como la estación de tren de Monastiraki, la estación de metro de Monastiraki y la estación de metro Syntagma. El aeropuerto Eleftherios Venizelos es el más cercano y está a 32 km del Aria Acropolis Suites, Troulanda.",,37.9759463,23.7328953,"[{'Apartamento': '1 cama doble'}, {'Personal': '9.1'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.4'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '9.9'}, {'WiFi gratis': '9.4'}]"
7825,"Kaplanon 9Α, Atenas, 10680, Grecia","El Sir Athens goza de una buena ubicación en el centro de Atenas, a 1,1 km de la plaza Syntagma. El establecimiento se encuentra a 1,3 km del Museo de Arte de las Cícladas y a 1,5 km del Teatro Nacional de Grecia. El alojamiento dispone de conexión WiFi gratuita.

Las habitaciones están equipadas con baño privado, mientras que algunas unidades del hotel también cuentan con una terraza.

El Museo Arqueológico Nacional de Atenas y la plaza Omonia se encuentran a 1,6 km del alojamiento. El aeropuerto Elefthérios Venizélos está a 31 km.","['Aire acondicionado', 'Servicio de lavandería', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor', 'Parking', 'Desayuno']",37.981791,23.736343,"[{'Suite Confort': '1 sofá camay1 cama doble grande'}, {'Apartamento Superior - Edificio anexo - Semisótano': '1 sofá camay1 cama doble grande'}, {'Personal': '9.6'}, {'Instalaciones y servicios': '9.1'}, {'Limpieza': '9.5'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.1'}, {'Ubicación': '9.3'}, {'WiFi gratis': '9.4'}]"
7828,"18 Άγρας, Atenas, 11636, Grecia","El Beautiful studio next to ancient stadium se encuentra en Atenas, a 400 metros del estadio Panathenaic y a 1 km del Museo de Arte de las Cícladas, y ofrece WiFi gratuita y aire acondicionado. Se encuentra a 1,3 km de la plaza Syntagma y ofrece consigna de equipaje. El establecimiento es para no fumadores y está a 1,1 km del jardín nacional.

Este apartamento de 1 dormitorio cuenta con sala de estar con TV de pantalla plana con servicios de streaming, cocina totalmente equipada con lavavajillas y horno y baño con ducha a ras de suelo. Una entrada privada lleva a los huéspedes al apartamento, donde pueden disfrutar de unos bombones o galletas. El apartamento ofrece ropa de cama, toallas y servicio de lavandería.

El establecimiento alberga una cafetería.

En Atenas y sus alrededores se pueden practicar diversas actividades, como senderismo.

Cerca del Beautiful studio next to ancient stadium hay varios lugares de interés, como el Museo de la Acrópolis, el templo de Zeus Olímpico y la estación de metro de Akropolis. El aeropuerto Eleftherios Venizelos, el más cercano, está a 30 km. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Aire acondicionado', 'Servicio de lavandería', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis']",37.9692942,23.7419201,"[{'Personal': '9.6'}, {'Instalaciones y servicios': '9.4'}, {'Limpieza': '9.5'}, {'Confort': '9.5'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.3'}, {'WiFi gratis': '9.4'}]"
7838,"8 Ermou, Atenas, 10563, Grecia","El Ermoo Athens Modern Living, situado en el centro de Atenas, es un alojamiento recientemente reformado que ofrece habitaciones hipoalergénicas. El establecimiento dispone de ascensor y chimenea al aire libre. Hay WiFi gratuita y aparcamiento privado por un suplemento.

Los alojamientos están equipados con aire acondicionado, TV de pantalla plana por cable, minibar, cafetera, ducha a ras de suelo, zapatillas y escritorio. Todos los alojamientos del aparthotel están insonorizados. Todos los alojamientos incluyen baño privado, secador de pelo y ropa de cama.

Cerca del aparthotel hay varios lugares de interés, como la zona comercial de la calle Ermou, la plaza Monastiraki y el jardín nacional. El aeropuerto Eleftherios Venizelos es el más cercano y está a 32 km del Ermoo Athens Modern Living.","['Aire acondicionado', 'Habitaciones sin humo', 'Calefacción', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor', 'Parking privado']",37.975983,23.732905,"[{'Habitación Doble Estándar - 1 o 2 camas': '1 cama doble extragrandeo2 camas individuales'}, {'Habitación Cuádruple Estándar': '1 cama doble extragrandey1 sofá camao2 camas individuales'}, {'Personal': '9.5'}, {'Instalaciones y servicios': '9.2'}, {'Limpieza': '9.5'}, {'Confort': '9.4'}, {'Relación calidad-precio': '9.3'}, {'Ubicación': '9.9'}, {'WiFi gratis': '9.4'}]"
7839,"20 Mirmidonon, Atenas, 11851, Grecia","El Hercules Residence se encuentra a 1,8 km del centro de Atenas y ofrece centro de fitness y salón compartido. Este alojamiento con aire acondicionado está a 600 metros de la estación de metro de Kerameikos. Ofrece habitaciones familiares y parque infantil.

Los alojamientos disponen de cocina bien equipada con horno y microondas, caja fuerte, TV de pantalla plana vía satélite, utensilios de planchado, armario y zona de estar con sofá. Los alojamientos están equipados con cafetera, baño privado y WiFi gratuita. Algunas habitaciones tienen terraza y otras gozan de vistas al jardín. Todos los alojamientos del complejo de apartamentos incluyen ropa de cama y toallas.

El apartamento cuenta con zona de juegos cubierta.

Cerca del Hercules Residence hay varios lugares de interés, como Gazi - Technopoli, el templo de Hefesto y el antiguo Ágora de Atenas. El aeropuerto Eleftherios Venizelos, el más cercano, está a 34 km. Se proporciona servicio de enlace con el aeropuerto por un suplemento.","['Aire acondicionado', 'Gimnasio', 'Servicio de lavandería', 'Traslado aeropuerto', 'Habitaciones sin humo', 'Calefacción', 'Terraza', 'Habitaciones familiares', 'WiFi gratis', 'Ascensor']",37.974402,23.713082,"[{'Apartamento Estudio': '1 cama doble grande'}, {'Apartamento Estudio': '1 cama doble grande'}, {'Apartamento Estudio': '1 cama doble grande'}, {'Personal': '9.1'}, {'Instalaciones y servicios': '9.3'}, {'Limpieza': '9.3'}, {'Confort': '9.3'}, {'Relación calidad-precio': '9.4'}, {'Ubicación': '9.0'}, {'WiFi gratis': '9.1'}]"
