hotel_id,direction,description,attributes,latitude,longitude,scores
42817,"3151 South Babcock Street APT #4, Melbourne, FL 32901, Estados Unidos","El Lovely 2 Bedroom Apartment with Gym and Laundry se encuentra en Melbourne y ofrece alojamiento con aire acondicionado, piscina climatizada, vistas al patio interior y balcón. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

El apartamento dispone de 2 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

El establecimiento alberga un jardín.

La Sea Turtle Preservation Society Melbourne Beach se encuentra a 7,7 km del apartamento, mientras que el Museo de Arte y Ciencia de Brevard está a 8,8 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 4 km del Lovely 2 Bedroom Apartment with Gym and Laundry.","['Parking gratis', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Habitaciones familiares', 'Gimnasio']",28.0623887,-80.6195419,[]
42820,"4355 South Babcock Street APT #102, Melbourne, FL 32901, Estados Unidos","El Elegant 2 Bed/2 Bath Apartment in Melbourne FL se encuentra en Melbourne y ofrece alojamiento con aire acondicionado, piscina climatizada, vistas al jardín y balcón. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

El apartamento está situado en la planta baja y cuenta con 2 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

El establecimiento alberga un jardín.

La Sea Turtle Preservation Society Melbourne Beach se encuentra a 10 km del apartamento, mientras que el Museo de Arte y Ciencia de Brevard está a 11 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 6 km del Elegant 2 Bed/2 Bath Apartment in Melbourne FL.","['Parking gratis', 'Habitaciones sin humo', 'Mullins Park\n750 m', 'Piscina al aire libre', 'WiFi gratis', 'Pieloch Dog Park\n1,7 km', 'Habitaciones familiares', 'Southwest Park\n1,7 km', 'Gimnasio', 'Andretti Thrill Park\n1 km']",28.0423408,-80.6215459,[]
42821,"4255 South Babcock Street 205, Melbourne, FL 32901, Estados Unidos","Featuring air-conditioned accommodation with a pool with a view, city view and a patio, Upscale 1BR/1BA: Resort Vibes, City Edge, Bliss is located in Melbourne. This property offers access to a balcony, pool at the pool table, free private parking and free WiFi. The apartment features a fitness room and full-day security.

The spacious apartment comes with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with streaming services, a dining area, a fully equipped kitchen, and a terrace with garden views. The unit at the property features a bath and a dressing room. This apartment is non-smoking and soundproof.

You can play table tennis at the apartment. The apartment complex has a picnic area where you can spend a day out in the open.

Sea Turtle Preservation Society Melbourne Beach is 10 km from Upscale 1BR/1BA: Resort Vibes, City Edge, Bliss, while Brevard Museum of Art and Science is 11 km away. The nearest airport is Melbourne International Airport, 6 km from the accommodation.","['¿Se sirven desayunos?', 'Parking gratis', '¿Hay spa?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'Piscina al aire libre', 'WiFi gratis', '¿Está abierta la piscina?', 'Habitaciones familiares', 'Gimnasio']",28.0429869,-80.62151544,[]
42822,"3151 South Babcock Street APT #3, Melbourne, FL 32901, Estados Unidos","El Modern 3 Bed/2 Bath Condo with Gym and Laundry se encuentra en Melbourne y ofrece alojamiento con aire acondicionado, piscina climatizada, vistas al jardín y balcón. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita.

El apartamento tiene 3 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

El establecimiento alberga un jardín.

La Sea Turtle Preservation Society Melbourne Beach se encuentra a 7,7 km del apartamento, mientras que el Museo de Arte y Ciencia de Brevard está a 8,8 km. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 4 km del Modern 3 Bed/2 Bath Condo with Gym and Laundry.","['¿Se sirven desayunos?', 'Parking gratis', '¿Hay spa?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'Piscina al aire libre', 'WiFi gratis', '¿Está abierta la piscina?', 'Habitaciones familiares', 'Gimnasio']",28.0623887,-80.6195419,"[{'Personal': '5.0'}, {'Instalaciones y servicios': '2.5'}, {'Limpieza': '2.5'}, {'Confort': '2.5'}, {'Relación calidad-precio': '2.5'}, {'Ubicación': '2.5'}]"
42823,"4255 South Babcock Street APT #104, Melbourne, FL 32901, Estados Unidos",,"['Parking gratis', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Gimnasio']",28.0438486,-80.6215369,"[{'Personal': '8.8'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42824,"1652 La Maderia Drive, Palm Bay, FL 32908, Estados Unidos","El tropical oasis se encuentra en Palm Bay, Florida, y ofrece un patio. El alojamiento está a 25 km de la Sea Turtle Preservation Society Melbourne Beach y cuenta con aire acondicionado, WiFi gratuita y aparcamiento privado.

La casa cuenta con 3 dormitorios, TV de pantalla plana y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

El establecimiento alberga un jardín.

La casa está a 26 km del Museo de Arte y Ciencia de Brevard y a 17 km del parque Andretti Thrill. El aeropuerto más cercano es el aeropuerto internacional de Melbourne, ubicado a 20 km del tropical oasis.","['¿Se sirven desayunos?', 'Parking gratis', '¿Hay piscina?', '¿Hay spa?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'WiFi gratis', '¿Cuál es el horario de check-in y check-out?', 'Habitaciones familiares', '¿Puedo llevar a mi mascota?']",27.9603482,-80.6730702,[]
42825,"2667 Yalta Street Northeast, Palm Bay, FL 32905, Estados Unidos",,"['Parking gratis', 'Ropa de cama', 'Microondas', 'Nevera', 'WiFi gratis', 'Toallas', 'Papel higiénico', 'Zona de cocina']",28.0171946,-80.5915146,"[{'Apartamento de 1 dormitorio': '1 cama dobley1 sofá cama'}, {'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42826,"Cabo Coral, 33914-6890, Estados Unidos","El Sun-Soaked Cape Coral Escape with Heated Pool se encuentra en Cape Coral, a 47 km de Fishermen's Village y a 30 km de la Cámara de Comercio de Sanibel. Ofrece alojamiento con aire acondicionado, terraza y WiFi gratuita. Esta casa también cuenta con piscina privada.

Esta casa, situada en la planta baja, cuenta con 5 dormitorios, cocina bien equipada con lavavajillas y horno, sala de estar y TV. Se proporcionan toallas y ropa de cama.

La casa está a 33 km del faro de Sanibel y a 36 km del Museo Bailey Matthews Shell. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 30 km del Sun-Soaked Cape Coral Escape with Heated Pool!.",,26.5561795,-82.013252,
42827,"1620 Southwest 1st Street, Cabo Coral, FL 33991, Estados Unidos","El Florida Lifestyle se encuentra en Cape Coral y ofrece terraza, WiFi gratuita y vistas al jardín. Esta villa cuenta con piscina privada, jardín y aparcamiento privado gratuito.

Esta villa cuenta con aire acondicionado, 2 dormitorios, TV de pantalla plana por cable y cocina con nevera y lavavajillas. La villa proporciona toallas y ropa de cama.

La villa se encuentra a 37 km de la localidad de pescadores y a 38 km de la Cámara de Comercio de Sanibel. El aeropuerto más cercano es el de Punta Gorda, ubicado a 35 km del Florida Lifestyle.","['Piscina', 'Parking gratis', 'Secadora de ropa', 'WiFi gratis', 'Cocina', 'Horno', 'Fogones']",26.6496121,-82.0087167,[]
42828,"Cabo Coral, 33904, Estados Unidos","A 46 km de Fishermen's Village y 27 km de la Cámara de Comercio de Sanibel, Cape Coral House con piscina privada, muelle y vistas! Ofrece WiFi gratuita y terraza. Esta casa se encuentra a 30 km del faro de Sanibel y a 33 km del Museo Bailey Matthews Shell.

Esta casa de 3 dormitorios cuenta con sala de estar con TV de pantalla plana, cocina totalmente equipada con nevera y horno y 2 baños con secador de pelo. Se proporcionan toallas y ropa de cama.

La casa está a 48 km del cine Silverspot y del parque estatal Delnor-Wiggins Pass. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 31 km del Cape Coral House with Private Pool, Dock and Views!.","['Piscina', 'Parking en el alojamiento', '¿Se sirven desayunos?', 'Habitaciones sin humo', '¿Puedo aparcar aquí?', 'WiFi gratis', '¿Está abierta la piscina?', '¿Cuál es el horario de check-in y check-out?', '¿Está abierto el spa?', 'Spa y centro de bienestar']",26.596,-81.93,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42829,"Cabo Coral, 33904-4106, Estados Unidos","El Waterfront Cape Coral Home with Pool and Gulf Access ofrece alojamiento en Cape Coral, a 28 km de la Cámara de Comercio de Sanibel, a 31 km del faro de Sanibel y a 35 km del Museo Bailey Matthews Shell. Se encuentra a 48 km de la localidad de pescadores y ofrece WiFi gratuita en todas las instalaciones.

La casa está equipada con 3 dormitorios, TV de pantalla plana por cable y cocina totalmente equipada con nevera, lavavajillas, lavadora, horno y microondas. Se proporcionan toallas y ropa de cama.

La casa está a 49 km del cine Silverspot y a 50 km del parque estatal Delnor-Wiggins Pass. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 29 km del Waterfront Cape Coral Home with Pool and Gulf Access.","['Four Freedoms Park\n3,3 km', 'Parking en el alojamiento', 'Jason Verdow Memorial Park\n2 km', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Civic Park\n3 km', 'Veterans Park\n3 km', 'Founders Park\n3,3 km', 'Koza/Saldino Park\n1,1 km']",26.5892519,-81.9719548,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42830,"2031 Southeast New York Street, Port St. Lucie, FL 34952, Estados Unidos","El Backyard Oasis se encuentra en Port Saint Lucie y ofrece alojamiento con aire acondicionado y piscina privada. Ofrece acceso a un balcón y aparcamiento privado gratuito.

Esta casa de 3 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

También hay un jardín.

La casa está a 20 km del puerto deportivo de Fort Pierce y a 26 km del parque estatal Fort Pierce Inlet. El aeropuerto más cercano es el aeropuerto municipal de Vero Beach, ubicado a 56 km del Backyard Oasis.","['Parking gratis', 'Wifi rápida gratis (308 Mbps)', 'Trona', 'Piscina interior', 'Habitaciones familiares', 'Cafetera']",27.2806763,-80.3145863,[]
42832,"1944 Southwest Ember Street, Port St. Lucie, FL 34953, Estados Unidos","El Port St. Lucie Home Paradise se encuentra en Port Saint Lucie, a 22 km de la playa de Jensen y de la reserva acuática Jupiter Inlet, a 27 km del Museo A E Backus Gallery y a 30 km del puerto deportivo de Riverside. Ofrece aparcamiento privado gratuito y se encuentra a 27 km del puerto deportivo de Fort Pierce y a 32 km del parque estatal Fort Pierce Inlet.

La casa está a 34 km del Museo Navy Seal y a 50 km del Museo de Arte Vero Beach. El aeropuerto más cercano es el aeropuerto municipal de Vero Beach, ubicado a 50 km del Port St. Lucie Home Paradise.","['Parking gratis', 'Microondas', 'Productos de limpieza', 'Nevera', 'Utensilios de cocina', 'Cocina', 'Lavadora', 'Horno', 'Fogones']",27.2839305,-80.3937646,"[{'Casa con 1 dormitorio': '1 cama dobley1 cama doble extragrandey1 cama doble grande'}, {'Personal': '7.5'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42834,"336 Hillcrest Drive, Kissimmee, FL 33897, Estados Unidos","El Luxury Modern Pool House ofrece alojamiento con aire acondicionado y piscina privada cerca de parques temáticos. Está en Kissimmee. Ofrece acceso a un patio, piscina con mesa de billar, aparcamiento privado gratuito y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 18 km del parque temático Disney's Animal Kingdom.

Esta casa amplia está situada en la planta baja y cuenta con 4 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama. También hay zona de estar y chimenea.

En la casa se puede jugar al ping pong y a los dardos. Casa de lujo con piscina moderna cerca de parques temáticos. Dispone de barbacoa y jardín.

El parque acuático Disney's Blizzard Beach se encuentra a 19 km del alojamiento, mientras que ESPN Wide World of Sports está a 20 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 44 km del Luxury Modern Pool House close to theme Park.",,28.3233022,-81.6614445,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '7.5'}]"
42837,"Kissimmee, 34747, Estados Unidos","El Magnificent Home w Pool in Windsor at Westside se encuentra en Kissimmee, a 16 km de Disney's Animal Kingdom y a 17 km del parque acuático Disney's Blizzard Beach, y ofrece piscina cubierta y aire acondicionado. Ofrece piscina privada, WiFi gratuita y aparcamiento privado gratuito.

La villa tiene 6 dormitorios, TV, cocina equipada con lavavajillas y microondas, lavadora y 4 baños con bañera de hidromasaje. La villa proporciona toallas y ropa de cama.

La villa cuenta con bañera de hidromasaje.

El Magnificent Home w Pool in Windsor at Westside se encuentra a 18 km del ESPN Wide World of Sports y a 19 km del Disney's Boardwalk. El aeropuerto internacional de Orlando, el más cercano, está a 43 km.","['Parking gratis', 'Servicio de lavandería', 'WiFi gratis', 'Piscina interior', 'Barbacoa']",28.3081,-81.6439,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42839,"4281 Prologue Way, Kissimmee, FL 34746, Estados Unidos","El Amazing 6BR Villa @ Storey Lake Resort Near Disney se encuentra en Kissimmee y ofrece alojamiento con aire acondicionado y piscina privada. El establecimiento ofrece vistas a la piscina y a una calle tranquila y se encuentra a 13 km de Gatorland. Hay solárium, WiFi gratuita y aparcamiento privado gratuito.

La villa es amplia y cuenta con 6 dormitorios, TV de pantalla plana con servicios de streaming y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Los huéspedes pueden comer en una zona de comedor al aire libre con vistas al lago. La villa ofrece ropa de cama, toallas y servicio de lavandería.

En la villa hay un supermercado pequeño.

El establecimiento ofrece clases de fitness. La villa cuenta con zona de juegos cubierta, equipo de juegos al aire libre y puerta de seguridad para bebés. El Amazing 6BR Villa @ Storey Lake Resort Near Disney cuenta con parque acuático y piscina infantil.

Disney Springs y ESPN Wide World of Sports se encuentran a 13 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 33 km del Amazing 6BR Villa @ Storey Lake Resort Near Disney.","['3 piscinas', 'Parking gratis', 'Barbacoa', 'Bar', 'Habitaciones sin humo', 'WiFi gratis', 'Habitaciones familiares', 'Parque acuático', 'Gimnasio', 'Spa y centro de bienestar']",28.3326499,-81.4538263,"[{'Personal': '9.5'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '9.5'}, {'Confort': '10'}, {'Relación calidad-precio': '9.5'}, {'Ubicación': '9.5'}]"
42842,"5255 Cane Island Loop, unity 301, Kissimmee, FL 34746, Estados Unidos","El Comfortable Apartment, Close to Disney World se encuentra en Kissimmee y ofrece alojamiento con aire acondicionado, piscina privada, vistas al patio interior y balcón. Ofrece terraza, aparcamiento privado gratuito y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 8,7 km del ESPN Wide World of Sports.

El apartamento es amplio y cuenta con 2 dormitorios, TV de pantalla plana por cable y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El apartamento está a 9 km de Disney's Hollywood Studios y del parque acuático Disney's Blizzard Beach. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 30 km del Comfortable Apartment, Close to Disney World.","['Ascensor', 'Piscina', 'Parking gratis', 'Trona', 'WiFi gratis', 'Mesa de comedor']",28.33013433,-81.49469512,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42843,"2420 Dubai Street, Kissimmee, FL 34747, Estados Unidos","El Amazing 5 Bedrooms Home With Pool/BBQ Near Disney se encuentra en Kissimmee y ofrece alojamiento con piscina privada, WiFi gratuita y aparcamiento privado gratuito. Este alojamiento con aire acondicionado está a 15 km del parque temático Disney's Animal Kingdom. Este establecimiento para no fumadores se encuentra a 16 km del parque acuático Disney's Blizzard Beach.

La villa es amplia y cuenta con patio, vistas a la piscina, 5 dormitorios, 2 salas de estar, TV de pantalla plana, cocina equipada con lavavajillas y horno y 5 baños con bañera de hidromasaje. La villa proporciona toallas y ropa de cama. Para mayor privacidad, el alojamiento tiene una entrada privada y está protegido por seguridad de día completo.

También hay un bar y un supermercado pequeño.

La villa cuenta con parque infantil. El Amazing 5 Bedrooms Home With Pool/BBQ Near Disney cuenta con parque acuático, zona de juegos cubierta y jardín.

El ESPN Wide World of Sports se encuentra a 17 km del alojamiento, mientras que el paseo marítimo de Disney está a 18 km. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 42 km del Amazing 5 Bedrooms Home With Pool/BBQ Near Disney.",,28.3149878,-81.6476739,
42844,"9350 Sommerset Hills Drive, Kissimmee, FL 33896, Estados Unidos","El Winterfield at Disney 9350 es una casa recientemente reformada que goza de una ubicación ideal en el centro de Kissimmee y ofrece conexión WiFi gratuita y aparcamiento. Ofrece vistas al jardín, patio y piscina. Este establecimiento para no fumadores se encuentra a 20 km del parque acuático Disney's Blizzard Beach.

La casa es amplia y cuenta con terraza, vistas a la piscina, 8 dormitorios, 2 salas de estar, TV de pantalla plana, cocina equipada con lavavajillas y horno y 5 baños con ducha a ras de suelo. La casa cuenta con aire acondicionado, zona de estar, lavadora y 5 baños con bañera de hidromasaje y bañera. La casa ofrece ropa de cama, toallas y servicio de lavandería.

La casa cuenta con parque acuático y zona de juegos cubierta.

El Winterfield at Disney 9350 se encuentra a 21 km del ESPN Wide World of Sports y del Disney's Boardwalk. El aeropuerto internacional de Orlando, el más cercano, queda a 48 km.",,28.2809098,-81.6487652,
42845,"Kissimmee, 33836, Estados Unidos","El Wonderful Villas 18 Minutes away from Disney! se encuentra en Kissimmee, Florida, y ofrece una terraza. Los huéspedes pueden darse un baño en la piscina privada. La villa ofrece habitaciones con aire acondicionado, aparcamiento privado gratuito y WiFi gratuita.

El alojamiento cuenta con TV, baño privado con bañera, ducha y secador de pelo y cocina con lavavajillas, horno y microondas. También incluyen tostadora, nevera, utensilios de cocina, cafetera y hervidor de agua. Todos los alojamientos del complejo de villas están equipados con ropa de cama y toallas.

La villa está a 20 km del parque acuático Disney's Blizzard Beach y a 21 km del ESPN Wide World of Sports. El aeropuerto más cercano es el aeropuerto internacional de Orlando, ubicado a 48 km del Wonderful Villas 18 Minutes away from Disney!.","['Parking gratis', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Barbacoa']",28.279833,-81.651598,
42846,"Bonita Springs, 34135, Estados Unidos",,"['Parking en el alojamiento', 'Adaptado personas de movilidad reducida', 'Habitaciones sin humo', 'Cafetera', 'WiFi gratis', 'Mesa de comedor']",26.343925,-81.780945,"[{'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42847,"10100 Winter Park Place, Bonita Springs, FL 34135, Estados Unidos","El Winter Park Oasis es un alojamiento con vistas tranquilas a la calle situado en Bonita Springs, a 12 km del parque estatal Delnor-Wiggins Pass y a 16 km del Museo de Arte de Nápoles. Se encuentra a 24 km de Tin City y ofrece aire acondicionado, aparcamiento privado y WiFi gratuita. Este establecimiento para no fumadores se encuentra a 12 km del cine Silverspot.

El apartamento tiene 2 dormitorios, TV de pantalla plana, zona de cocina totalmente equipada con microondas y nevera y baño con ducha. Se proporcionan toallas y ropa de cama. El alojamiento cuenta con entrada privada.

El club de golf Tiburon se encuentra a 16 km del apartamento, mientras que la playa de Lowdermilk está a 22 km. El aeropuerto más cercano es el aeropuerto municipal de Nápoles, ubicado a 28 km del Winter Park Oasis.","['Parking gratis', 'Habitaciones sin humo', 'Microondas', 'Nevera', 'WiFi gratis', 'Zona de cocina', 'Cafetera']",26.3353785,-81.7852169,
42848,"Bonita Springs, 34135, Estados Unidos",,"['Parking en el alojamiento', 'Estación de carga de vehículos eléctricos', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Cafetera']",26.379738,-81.782697,[]
42849,"Bonita Springs, 34134, Estados Unidos","El Beach House on 5th se encuentra en Bonita Springs, a 2,5 km de la playa de Bonita, y ofrece alojamiento con jardín, WiFi gratuita y cajero automático. Esta casa también cuenta con piscina privada.

La casa está equipada con 5 dormitorios, 3 baños, ropa de cama, toallas, TV, zona de comedor, cocina totalmente equipada y patio con vistas a la piscina. La casa cuenta con aire acondicionado, zona de estar, lavadora y 3 baños con bañera o ducha.

En los alrededores se puede practicar ciclismo.

Tin City se encuentra a 24 km de la casa, mientras que el parque estatal Delnor-Wiggins Pass está a 7,6 km. El aeropuerto más cercano es el aeropuerto municipal de Nápoles, ubicado a 26 km del Beach House on 5th.","['Parking en el alojamiento', 'Adaptado personas de movilidad reducida', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis']",26.325754,-81.826684,"[{'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '7.5'}]"
42852,"Shriver Avenue 27250, Bonita Springs, 34135, Estados Unidos","El Guest House In a Downtown Bonita Springs Compound se encuentra en Bonita Springs y ofrece alojamiento con aire acondicionado y patio. Este apartamento se encuentra a 24 km de Tin City y a 11 km del cine Silverspot.

Apartamento con conexión WiFi gratuita, TV, lavadora y cocina con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

El apartamento está a 11 km del parque estatal Delnor-Wiggins Pass y a 15 km del Museo de Arte de Nápoles. El aeropuerto más cercano es el aeropuerto municipal de Nápoles, ubicado a 28 km del Guest House In a Downtown Bonita Springs Compound.","['Parking gratis', 'Utensilios de cocina', 'WiFi gratis', 'Cocina', 'Lavadora', 'Lavavajillas', 'Horno', 'Fogones']",26.3422363,-81.7770573,"[{'Estudio': '1 cama doble extragrandey1 sofá cama'}, {'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '10'}, {'Puntuación alta para Bonita Springs': 'Puntuación baja para Bonita Springs'}]"
42854,"Bonita Springs, 34135-3536, Estados Unidos","El Boho-Style Escape with Patio se encuentra en Bonita Springs, a 23 km de Tin City y a 10 km del cine Silverspot. El about 3 Mi to Bonita Beach! ofrece alojamiento con aire acondicionado, terraza y WiFi gratuita. El establecimiento ofrece vistas al jardín y se encuentra a 10 km del parque estatal Delnor-Wiggins Pass y a 14 km del Museo de Arte de Nápoles.

Esta casa está situada en la planta baja y cuenta con 1 dormitorio, sala de estar, TV y cocina bien equipada con lavavajillas y horno. Se proporcionan toallas y ropa de cama.

También hay un jardín.

La casa está a 15 km del club de golf Tiburon y a 21 km de la playa Lowdermilk. El aeropuerto más cercano es el aeropuerto municipal de Nápoles, ubicado a 25 km del Boho-Style Escape with Patio. 3 Mi a Bonita Beach!.","['Parking en el alojamiento', 'Habitaciones sin humo', 'WiFi gratis', 'Parking adaptado para personas de movilidad reducida', 'Spa y centro de bienestar', 'Tostadora']",26.3342653,-81.7971449,"[{'Casa': '1 cama doble extragrande'}, {'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42855,"Port St. Lucie, 34953, Estados Unidos","El Stylish Port St Lucie Home está situado en Port Saint Lucie, a 28 km del puerto deportivo de Fort Pierce y a 34 km del parque estatal Fort Pierce Inlet. 12 Mi a Playa! Dispone de aire acondicionado. Esta casa se encuentra a 20 km de la playa de Jensen y de la reserva acuática Jupiter Inlet y a 28 km del Museo A E Backus Gallery.

Esta casa de 4 dormitorios cuenta con conexión WiFi gratuita, TV de pantalla plana, lavadora y cocina con lavavajillas y tostadora. Se proporcionan toallas y ropa de cama.

La casa está a 31 km del puerto deportivo de Riverside y a 35 km del Museo de la Foca Naval. El aeropuerto más cercano es el aeropuerto municipal de Vero Beach, a 52 km del Stylish Port St Lucie Home aproximadamente 12 Mi a Playa!.","['Parking en el alojamiento', 'Habitaciones sin humo', 'Parking en la calle', 'Piscina al aire libre', 'WiFi gratis', 'Parking adaptado para personas de movilidad reducida']",27.264497,-80.355869,[]
42856,"Port St. Lucie, 34953, Estados Unidos","El Mi Casa Bonita se encuentra en Port Saint Lucie y ofrece alojamiento con piscina privada. El alojamiento está a 26 km del puerto deportivo de Fort Pierce y ofrece conexión Wi-Fi gratuita en todas las instalaciones.

La casa cuenta con aire acondicionado, 3 dormitorios, sala de estar, cocina totalmente equipada con lavavajillas y cafetera y 2 baños con bañera de hidromasaje y secador de pelo. Se proporcionan toallas y ropa de cama.

El parque estatal Fort Pierce Inlet se encuentra a 32 km de la casa, mientras que la playa de Jensen y la reserva acuática Jupiter Inlet están a 25 km. El aeropuerto más cercano es el aeropuerto municipal de Vero Beach, ubicado a 50 km del Mi Casa Bonita.","['Parking en el alojamiento', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Cafetera', 'Tostadora']",27.278994,-80.394721,[]
42858,"Cabo Coral, 33993-5154, Estados Unidos","El Coral Oaks Golf Club Home with Private Lanai! se encuentra en Cape Coral, Florida. Cuenta con terraza. El alojamiento está a 31 km de la localidad de pescadores y dispone de conexión Wi-Fi gratuita en todas las instalaciones.

La casa tiene 4 dormitorios, TV por cable y cocina totalmente equipada con lavavajillas, horno, lavadora, microondas y tostadora. Se proporcionan toallas y ropa de cama.

La Cámara de Comercio de Sanibel se encuentra a 43 km de la casa, mientras que el faro de Sanibel está a 46 km. El aeropuerto más cercano es el de Punta Gorda, ubicado a 30 km del Coral Oaks Golf Club Home with Private Lanai!.","['Parking en el alojamiento', 'Habitaciones sin humo', 'Parking en la calle', 'Piscina al aire libre', 'WiFi gratis', 'Parking adaptado para personas de movilidad reducida']",26.68065136,-82.02865533,"[{'Personal': '10'}, {'Instalaciones y servicios': '10'}, {'Limpieza': '10'}, {'Confort': '10'}, {'Relación calidad-precio': '10'}, {'Ubicación': '10'}]"
42859,"Cabo Coral, 33909, Estados Unidos","La Villa Hideaway, Cape Coral se encuentra en Cape Coral y ofrece alojamiento con piscina privada, vistas a la piscina y patio. Se encuentra a 42 km de Fishermen's Village y ofrece piscina al aire libre y aparcamiento privado gratuito.

La casa cuenta con aire acondicionado, 3 dormitorios, sala de estar, cocina totalmente equipada con nevera y 3 baños con bañera o ducha y secador de pelo. Se proporcionan toallas y ropa de cama.

La casa cuenta con solárium y barbacoa.

La Cámara de Comercio de Sanibel se encuentra a 33 km de la Villa Hideaway, Cape Coral, mientras que el faro de Sanibel está a 36 km. El aeropuerto más cercano es el aeropuerto internacional Southwest Florida, ubicado a 37 km.","['Parking gratis', 'Habitaciones sin humo', 'Piscina al aire libre', 'WiFi gratis', 'Habitaciones familiares']",26.596619,-82.0134011,
