hotel_id,name,categories,address,city_id,latitude,longitude,attributes,avg_rating,num_of_reviews,url,source_id
0x8789a25448c97369:0xcbd08e63b50fd884,Grunewaldt Properties LLC,['Apartment building'],314 Main Ave,1810.0,44.3085276,-96.79842289999999,,2.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8789a25448c97369:0xcbd08e63b50fd884?authuser=-1&hl=en&gl=us,2
0x5361ff73931d7a33:0xbb189a586fe8480e,The Fairgrounds Apartments,['Apartment complex'],107 E H St,6365.0,47.9480881,-117.4746904,['Wheelchair accessible entrance'],4.4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5361ff73931d7a33:0xbb189a586fe8480e?authuser=-1&hl=en&gl=us,2
0x8753047e4858b361:0xb1afde159d2c9bde,Wingpointe,['Apartment complex'],900 S 1500 E,1345.0,41.1003992,-111.99808039999999,['Wheelchair accessible entrance'],4.7,138,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8753047e4858b361:0xb1afde159d2c9bde?authuser=-1&hl=en&gl=us,2
0x883bdf2920dc3f69:0xde3940738d254a6c,University Center Apartments,['Apartment complex'],196 E Market St,2317.0,41.114748399999996,-83.1726503,,3.6,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883bdf2920dc3f69:0xde3940738d254a6c?authuser=-1&hl=en&gl=us,2
0x89c2f98a72b835f7:0xcdecaff05d97cbb5,Skin Laser & Surgery Specialists: A Division of Schweiger Dermatology Group,"['Dermatologist', 'Laser hair removal service', 'Medical spa', 'Skin care clinic']",20 Prospect Ave Suite 702,958.0,40.883251,-74.0570006,"['Wheelchair accessible entrance'], ['Appointments recommended']",3.6,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f98a72b835f7:0xcdecaff05d97cbb5?authuser=-1&hl=en&gl=us,2
0x880fc9b0e03e43ef:0x13e5e05b562786a6,Lily's Nails and Spa,"['Nail salon', 'Beauty salon', 'Spa']",10 S NW Hwy,1095.0,42.010642999999995,-87.82910319999999,"['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], ['Checks', 'Debit cards', 'NFC mobile payments', 'Credit cards'], ['LGBTQ friendly'], ['Gender-neutral restroom', 'Restroom'], ['Identifies as women-led']",4.1,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fc9b0e03e43ef:0x13e5e05b562786a6?authuser=-1&hl=en&gl=us,2
0x885a4e51237a76bd:0x55989224cfdc7fd2,Alameda Falls,['Apartment complex'],417 Fairgrounds Rd,2632.0,36.1825141,-82.78540799999999,,4.7,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885a4e51237a76bd:0x55989224cfdc7fd2?authuser=-1&hl=en&gl=us,2
0x885a4c5a81544767:0x71f2042883d5cc79,Hidden Oaks Apartments,['Apartment complex'],1108 W Summer St,2632.0,36.170685899999995,-82.8555112,['Wheelchair accessible entrance'],3.2,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885a4c5a81544767:0x71f2042883d5cc79?authuser=-1&hl=en&gl=us,2
0x89c467c56edaa17d:0x79141e1f7ab44f7a,DREAM Lehigh Valley,['Apartment complex'],100 Dream Drive,7963.0,40.8457267,-75.2893556,['Wheelchair accessible entrance'],4.5,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c467c56edaa17d:0x79141e1f7ab44f7a?authuser=-1&hl=en&gl=us,2
0x87556e385a119b97:0x6681be8fdb7bb3af,Frandsen Family Lodge,['Hotel'],7879 Rex Dr,18218.0,42.6244094,-112.07009359999999,,4.7,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87556e385a119b97:0x6681be8fdb7bb3af?authuser=-1&hl=en&gl=us,2
0x8798158d129d4fdf:0xc61217dcca9fff8f,The Superior Express Newspaper,['Newspaper publisher'],148 E 3rd St,10127.0,40.018983,-98.07047039999999,,3.4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8798158d129d4fdf:0xc61217dcca9fff8f?authuser=-1&hl=en&gl=us,2
0x89c3954c66be3ed7:0x9d57fb2b0bc83a3d,Somerset Hotel,['Hotel'],65 E Main St,3129.0,40.5675719,-74.6096189,,3.9,54,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3954c66be3ed7:0x9d57fb2b0bc83a3d?authuser=-1&hl=en&gl=us,2
0x8816842d6d95b999:0xdab13a351f2ec525,The Lodge,"['Lodge', 'Hotel']",811 S Main St,12712.0,41.3190695,-85.6937871,,3.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8816842d6d95b999:0xdab13a351f2ec525?authuser=-1&hl=en&gl=us,2
0x535e1cdabf8da99b:0x5aa9d6dc0b81ab6f,Hilltop Motel,['Motel'],79 Mullan Rd W,14060.0,47.197596499999996,-114.8922509,,4.4,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x535e1cdabf8da99b:0x5aa9d6dc0b81ab6f?authuser=-1&hl=en&gl=us,2
0x87d8d444333f5571:0x88659426591f37a3,Madison Rockwood,"['Apartment complex', 'Apartment building', 'Apartment rental agency']",170 Steamboat Ln,1380.0,38.596000599999996,-90.5511932,['Wheelchair accessible entrance'],3.9,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d8d444333f5571:0x88659426591f37a3?authuser=-1&hl=en&gl=us,2
0x89e307a651523da5:0x412e280df8ab37c6,Aroma Spa & Laser Center,['Day spa'],225 Essex St # 1D,508.0,42.7078546,-71.1593145,['Appointments recommended'],4.7,47,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e307a651523da5:0x412e280df8ab37c6?authuser=-1&hl=en&gl=us,2
0x863547384bd95bf9:0xfce741480e6ac4b3,Lakewood Luxury Cabins,['Cabin rental agency'],96 White Perch,6519.0,34.1707112,-94.7651975,,4.7,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863547384bd95bf9:0xfce741480e6ac4b3?authuser=-1&hl=en&gl=us,2
0x886adcb659354abd:0x602bd5c1a0fd47a2,Rushville Commons Apartments,['Apartment building'],215 Aspen Dr,5094.0,39.6268092,-85.4436501,['Wheelchair accessible entrance'],3.8,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886adcb659354abd:0x602bd5c1a0fd47a2?authuser=-1&hl=en&gl=us,2
0x89aae1fac86b7d4d:0x4e4f17dad355b263,Americas Best Value Inn Lumberton,"['Hotel', 'Motel']",3070 N Roberts Ave,2156.0,34.649577799999996,-79.0157229,,2.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89aae1fac86b7d4d:0x4e4f17dad355b263?authuser=-1&hl=en&gl=us,2
0x8775a19b970f88ad:0x1c239de32fc34b32,soo - paw motel,"['Hotel', 'Motel']",US-34,15852.0,40.1834333,-101.0137043,,4.0,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8775a19b970f88ad:0x1c239de32fc34b32?authuser=-1&hl=en&gl=us,2
0x876bbc7a0a14a361:0x2be1017ad27b0c30,The Gilpin Hotel,['Hotel'],120 Main St,20716.0,39.8011815,-105.49350199999999,,2.3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876bbc7a0a14a361:0x2be1017ad27b0c30?authuser=-1&hl=en&gl=us,2
0x89b7ef61aeb7d7d1:0xcf1dedba50507697,Fieldstone Farm,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Condominium complex', 'Condominium rental agency', 'Real estate rental agency']",800 Hydric Ct,1003.0,39.0509394,-76.7072049,['Wheelchair accessible entrance'],3.1,26,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b7ef61aeb7d7d1:0xcf1dedba50507697?authuser=-1&hl=en&gl=us,2
0x80ec5ea3bc451b0d:0x86cc04f46eaa7e1d,Elm Tree Apartments,['Apartment building'],450 S Elm St,2244.0,35.1112803,-120.6010664,['Wheelchair accessible entrance'],4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ec5ea3bc451b0d:0x86cc04f46eaa7e1d?authuser=-1&hl=en&gl=us,2
0x80ec1ec7e2f50e43:0x385c0dedae692ecb,Kailani Village Apartments,['Apartment building'],220 W North Ave,990.0,34.652378,-120.4596328,['Wheelchair accessible entrance'],4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ec1ec7e2f50e43:0x385c0dedae692ecb?authuser=-1&hl=en&gl=us,2
0x80dcdbee839d96e1:0xf986ca6248521df7,Oriental Massage – Massage Tustin – Relax spa & Massage,"['Massage therapist', 'Health spa', 'Massage spa', 'Sports massage therapist', 'Thai massage therapist']",17371 17th St,560.0,33.7604913,-117.8279135,,3.3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcdbee839d96e1:0xf986ca6248521df7?authuser=-1&hl=en&gl=us,2
0x89c69962f911c02f:0x7ef4974d24399dbf,Meadow Glen at Skippack,"['Home builder', 'Apartment complex', 'Country club', 'Real estate developer']",2237 Stockton Dr,11103.0,40.242774,-75.432568,,4.4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c69962f911c02f:0x7ef4974d24399dbf?authuser=-1&hl=en&gl=us,2
0x89c6c0866a5ae843:0xeeef72f10c836718,Reflexology,"['Spa', 'Massage therapist']",20 E Lancaster Ave,2776.0,40.0072517,-75.2900664,['Appointments recommended'],3.7,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6c0866a5ae843:0xeeef72f10c836718?authuser=-1&hl=en&gl=us,2
0x808e35faa200a211:0x8c1a25083fa36ff7,Kismet Boutique,['Boutique'],100 N Santa Cruz Ave suite A,1292.0,37.2244551,-121.9828434,"['In-store shopping', 'Delivery'], ['Wheelchair accessible entrance'], ['Quick visit']",4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808e35faa200a211:0x8c1a25083fa36ff7?authuser=-1&hl=en&gl=us,2
0x8834e1e1e1307e83:0x5573ef28c7ad6e69,Center For Fitness & Health,"['Fitness center', 'Gym', 'Physical fitness program', 'Spa and health club', 'Swimming instructor', 'Yoga studio']",800 Plaza Dr Suite 100,13891.0,40.186769399999996,-79.8133902,"['Wheelchair accessible entrance'], ['Membership required'], ['Good for kids']",4.6,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834e1e1e1307e83:0x5573ef28c7ad6e69?authuser=-1&hl=en&gl=us,2
0x880fac2668b61233:0xe9fa99b97e01808b,Fox Grove Apartments,['Apartments'],743 Irving Park Rd Ste A,1845.0,41.978806899999995,-88.0622807,,4.6,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fac2668b61233:0xe9fa99b97e01808b?authuser=-1&hl=en&gl=us,2
0x8861e92c233c309b:0x1d70b9b0c06c02ae,Nail Boutique & Spa,"['Spa', 'Nail salon']",24833 John T Reid Pkwy,2625.0,34.6693818,-86.0064689,"['Wheelchair accessible entrance'], ['Appointments recommended']",4.2,168,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8861e92c233c309b:0x1d70b9b0c06c02ae?authuser=-1&hl=en&gl=us,2
0x8836e2d7e73eaba5:0x3616eb0da576137b,New Philadelphia Inn,"['Motel', 'Hotel']",181 Bluebell Dr SW,2336.0,40.491036099999995,-81.4724236,,2.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8836e2d7e73eaba5:0x3616eb0da576137b?authuser=-1&hl=en&gl=us,2
0x8836e319d9aa0aa3:0x7d2051a80e3660f7,A New Angle Wellness Spa-Salon,"['Day spa', 'Massage therapist']",1114 Bowers Ave NW,2336.0,40.5048666,-81.46112459999999,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8836e319d9aa0aa3:0x7d2051a80e3660f7?authuser=-1&hl=en&gl=us,2
0x88033692c418e787:0xf008609bcb377073,Forest Glen Apartments,['Apartment building'],808 E Cedar Ave,1256.0,44.120857,-87.63752269999999,,3.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88033692c418e787:0xf008609bcb377073?authuser=-1&hl=en&gl=us,2
0x880337fbb0043315:0x42350594095f776c,Northwinds,['Apartment complex'],1569 S 35th St,1256.0,44.0795059,-87.68962859999999,['Wheelchair accessible entrance'],3.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880337fbb0043315:0x42350594095f776c?authuser=-1&hl=en&gl=us,2
0x876ea2260a4ce925:0x290efde76397e04b,Sassy Bagz,['Boutique'],900 9th Ave,305.0,40.4237604,-104.6924064,"['In-store shopping'], ['Quick visit'], ['Debit cards', 'Credit cards']",4.9,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876ea2260a4ce925:0x290efde76397e04b?authuser=-1&hl=en&gl=us,2
0x883f2f62fe3afff9:0x83694ac8f408bd1e,County Classifieds,['Classified ads newspaper publisher'],117 E Patterson Ave,2872.0,40.3572748,-83.7590294,,4.4,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883f2f62fe3afff9:0x83694ac8f408bd1e?authuser=-1&hl=en&gl=us,2
0x4d34f56a38b4636f:0x9ef4e5813c369376,Captains Quarters Motel,"['Motel', 'Hotel']",356 N Bradley Hwy,8026.0,45.419107,-83.83097,,3.6,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d34f56a38b4636f:0x9ef4e5813c369376?authuser=-1&hl=en&gl=us,2
0x89c253927a6f5777:0xfe39b581eebc9e28,Lexi Spa Inc,"['Spa', 'Massage therapist']",290 Ferry St,133.0,40.7289775,-74.15108819999999,,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c253927a6f5777:0xfe39b581eebc9e28?authuser=-1&hl=en&gl=us,2
0x89c253782a2acd0d:0x2984e3e22dab29d1,LaVogue House Of Beauty 2,"['Beauty salon', 'Beautician', 'Facial spa', 'Hair extension technician', 'Hair extensions supplier', 'Make-up artist', 'Massage spa', 'Nail salon', 'Hairdresser', 'Wig shop']",127 Halsey St,133.0,40.7381394,-74.172828,,4.8,26,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c253782a2acd0d:0x2984e3e22dab29d1?authuser=-1&hl=en&gl=us,2
0x88dedd5d1028e88b:0x18707fc084fd47e2,Besos Hair and Makeup Salon,"['Hair salon', 'Beauty salon', 'Day spa', 'Facial spa', 'Massage therapist', 'Hairdresser']",1520 SE Mapp Rd,1641.0,27.185761499999998,-80.2764692,"['Wheelchair accessible entrance'], ['Appointments recommended']",4.7,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dedd5d1028e88b:0x18707fc084fd47e2?authuser=-1&hl=en&gl=us,2
0x8752fee03e4e6973:0x675bc2e6bff32981,francesca's,"['Boutique', 'Clothing store', 'Fashion accessories store', 'Gift shop', 'Jewelry store', 'Shoe store', ""Women's clothing store""]",861 W E Promontory H-120,1767.0,40.982679999999995,-111.90616299999999,,4.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8752fee03e4e6973:0x675bc2e6bff32981?authuser=-1&hl=en&gl=us,2
0x889296b9c1dcdbcd:0x36e3863af6db4d6a,Belle Trace Apartments,['Apartment building'],6225 Walden Dr,8873.0,31.2886529,-85.3436188,['Wheelchair accessible entrance'],3.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889296b9c1dcdbcd:0x36e3863af6db4d6a?authuser=-1&hl=en&gl=us,2
0x87d8cd8639aad637:0x69a8e3b2e64992e5,EVEREVE - West County Mall,"[""Women's clothing store"", 'Boutique', 'Clothing store', 'Fashion accessories store', 'Shoe store']",41 W County Center,3978.0,38.6009384,-90.4468759,"['Curbside pickup', 'In-store pickup', 'In-store shopping'], ['Wheelchair accessible entrance'], ['Quick visit']",5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d8cd8639aad637:0x69a8e3b2e64992e5?authuser=-1&hl=en&gl=us,2
0x88530574b4b5e989:0xfc8d9ea001822323,Palladium Park,"['Apartment rental agency', 'Apartment building', 'Apartment complex']",3902 Pallas Way,262.0,36.0361007,-79.9596282,['Wheelchair accessible entrance'],3.5,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88530574b4b5e989:0xfc8d9ea001822323?authuser=-1&hl=en&gl=us,2
0x5495728b121a051d:0x78042ab5af8b5e03,Forest Rim Apartments,"['Apartments', 'Apartment building', 'Apartment complex']",6765 SW Nyberg St,1515.0,45.3854446,-122.7468413,['Wheelchair accessible entrance'],3.6,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5495728b121a051d:0x78042ab5af8b5e03?authuser=-1&hl=en&gl=us,2
0x872a4d16dba951f1:0xee9788f702cc7ec0,Queen Creek Today Newspaper,"['Newspaper publisher', 'Classified ads newspaper publisher', 'News service', 'Newspaper advertising department']",22713 S Ellsworth Rd,796.0,33.2420628,-111.6327685,,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872a4d16dba951f1:0xee9788f702cc7ec0?authuser=-1&hl=en&gl=us,2
0x872a4d39bebe9517:0x5d2b4df2cd3aa142,European Wax Center,"['Waxing hair removal service', 'Beauty salon', 'Beauty supply store', 'Hair removal service', 'Spa']",21227 S Ellsworth Loop,796.0,33.255798899999995,-111.6365414,"['Appointment required', 'Staff wear masks', 'Staff required to disinfect surfaces between visits'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.5,108,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872a4d39bebe9517:0x5d2b4df2cd3aa142?authuser=-1&hl=en&gl=us,2
0x880f8d9786068585:0x26492f01503f7c82,Lake County News-Sun,['Newspaper publisher'],1225 Tri State Pkwy Ste 570,1387.0,42.3778516,-87.9481198,['Wheelchair accessible entrance'],5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880f8d9786068585:0x26492f01503f7c82?authuser=-1&hl=en&gl=us,2
0x880f900a13cdcd85:0x88953cef8015932c,Suburban Life Media,"['Newspaper publisher', 'Publisher']",1100 W Washington St,1994.0,42.3608914,-88.0110062,,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880f900a13cdcd85:0x88953cef8015932c?authuser=-1&hl=en&gl=us,2
0x534b6d61ea4414a3:0x8a61846cb0f75510,Northern Wyoming Daily News,['Newspaper publisher'],201 N 8th St,5981.0,44.0181389,-107.9587528,['Wheelchair accessible entrance'],4.0,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x534b6d61ea4414a3:0x8a61846cb0f75510?authuser=-1&hl=en&gl=us,2
0x875901ee2a120e8b:0xf526b1451e26b821,The Ranger,['Newspaper publisher'],421 E Main St,3514.0,43.0243308,-108.38509169999999,,3.8,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x875901ee2a120e8b:0xf526b1451e26b821?authuser=-1&hl=en&gl=us,2
0x875d017f0d1d5129:0x39dfed3ad2eb6a31,Daily Times,['Newspaper publisher'],522 W Buffalo St,4223.0,41.788216,-107.241413,,2.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x875d017f0d1d5129:0x39dfed3ad2eb6a31?authuser=-1&hl=en&gl=us,2
0x875d017e59854aa9:0xd60d75519ed9778a,Sage Creek Realty,"['Real estate agency', 'Apartment rental agency', 'Commercial real estate agency', 'Property management company', 'Real estate agents']",413 W Cedar St,4223.0,41.787979,-107.23962949999999,"['Onsite services'], ['Wheelchair accessible entrance'], ['Identifies as women-led']",4.5,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x875d017e59854aa9:0xd60d75519ed9778a?authuser=-1&hl=en&gl=us,2
0x88143a5fb1e8416f:0x87cdcae9abc21d9b,North Manchester News Journal,['Newspaper publisher'],1306 IN-114,5682.0,41.0007168,-85.7896884,,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88143a5fb1e8416f:0x87cdcae9abc21d9b?authuser=-1&hl=en&gl=us,2
0x881446503bceaea7:0xc86610f19865b5ac,The Paper of Wabash County Inc,"['News service', 'Commercial printer', 'Newspaper publisher']",606 IN-13,3580.0,40.833385,-85.797553,['Wheelchair accessible entrance'],4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881446503bceaea7:0xc86610f19865b5ac?authuser=-1&hl=en&gl=us,2
0x89b926f107b04619:0xd5d65480d3a254e6,Mallard Ridge Inc,['Apartment building'],508 Bay St # 6,5893.0,38.3234047,-75.2096809,['Wheelchair accessible entrance'],5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b926f107b04619:0xd5d65480d3a254e6?authuser=-1&hl=en&gl=us,2
0x89c27deefdba10e5:0x722ae9a06193882b,Coliseum Motor Inn,['Motel'],1650 A Hempstead Turnpike,1131.0,40.7230485,-73.57426989999999,,2.5,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c27deefdba10e5:0x722ae9a06193882b?authuser=-1&hl=en&gl=us,2
0x889c0c247c7a1553:0x6549a5f6d25e8b4e,Park at Lemoyne,['Apartment building'],10365 Gorenflo Rd,3068.0,30.438981499999997,-88.8892777,['Wheelchair accessible entrance'],2.9,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889c0c247c7a1553:0x6549a5f6d25e8b4e?authuser=-1&hl=en&gl=us,2
0x88890ce3c082c6fd:0x87e6e66215c1c48f,Tula J Boutique,['Boutique'],226 Main St,1687.0,33.6193884,-86.6100271,"['In-store shopping', 'Delivery'], ['Mask required', 'Staff required to disinfect surfaces between visits'], ['Wheelchair accessible entrance'], ['Quick visit']",4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88890ce3c082c6fd:0x87e6e66215c1c48f?authuser=-1&hl=en&gl=us,2
0x52b08fd9cab0ac43:0xc7cb1f0a2784bc14,Beacon Hill Apartments,['Apartment complex'],415 SE 21st St,3404.0,47.2108078,-93.519432,['Wheelchair accessible entrance'],3.8,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b08fd9cab0ac43:0xc7cb1f0a2784bc14?authuser=-1&hl=en&gl=us,2
0x52b55ebc085cfcf7:0x2ecfdd4f6dc95a18,Suite Liv'n,['Apartment rental agency'],619 Highway 71 NE,1995.0,45.1282247,-95.03239549999999,['Wheelchair accessible entrance'],3.3,78,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b55ebc085cfcf7:0x2ecfdd4f6dc95a18?authuser=-1&hl=en&gl=us,2
0x885dcc622a273ead:0xcab427108b64fc9c,Coal Creek Apartments,['Apartment building'],201 Guinn Ln,6939.0,36.0257073,-84.3138283,,3.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885dcc622a273ead:0xcab427108b64fc9c?authuser=-1&hl=en&gl=us,2
0x89a9a7f394f0f001:0x5c73a95065783dec,Evolve at Stones Bay Apartments,"['Apartment complex', 'Apartment building', 'Apartment rental agency']",1001 Quarters Landing Cir,9102.0,34.555600999999996,-77.440679,['Wheelchair accessible entrance'],3.4,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a9a7f394f0f001:0x5c73a95065783dec?authuser=-1&hl=en&gl=us,2
0x89a9a404771ef27b:0x7e208980b80614bf,Day 7 Salon & Spa,"['Beauty salon', 'Spa']",1096 NC-210,9102.0,34.540399799999996,-77.4337863,"['Appointment required'], ['Wheelchair accessible entrance'], ['Appointments recommended']",4.6,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a9a404771ef27b:0x7e208980b80614bf?authuser=-1&hl=en&gl=us,2
0x886cb081c4ef5fc1:0xff6e7b16b17a1a44,East Main Apartments,"['Apartment building', 'Apartment complex', 'Apartment rental agency', 'Real estate agency']",3212 E Main St,3577.0,39.7652511,-86.46274559999999,['Wheelchair accessible entrance'],3.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886cb081c4ef5fc1:0xff6e7b16b17a1a44?authuser=-1&hl=en&gl=us,2
0x8825c10204634f2f:0xa05a8e10dbcd742f,Willow Way Apartments,['Apartment complex'],4819 N Croswell Rd,8858.0,43.2841033,-82.6096649,['Wheelchair accessible entrance'],4.4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8825c10204634f2f:0xa05a8e10dbcd742f?authuser=-1&hl=en&gl=us,2
0x865bb98d389efddf:0xc30104f5dc6f8edc,Stargazer Cabin,['Hotel'],327 Weinbauer Rd,3457.0,30.393952499999997,-98.757742,,3.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865bb98d389efddf:0xc30104f5dc6f8edc?authuser=-1&hl=en&gl=us,2
0x865bc1c10c973d99:0xf3b088b10bf9c5d4,The Country Haus,['Hotel'],1203 N Adams St,3457.0,30.2848589,-98.8621438,,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865bc1c10c973d99:0xf3b088b10bf9c5d4?authuser=-1&hl=en&gl=us,2
0x87bae8b2cbb4bf6f:0x9714f2812309291a,Main St. Massage & Spa,"['Day spa', 'Cosmetics store', 'Massage therapist', 'Skin care clinic', 'Tanning salon', 'Waxing hair removal service']",260 N Main St #200b,3450.0,37.5679109,-97.351869,"['Wheelchair accessible entrance'], ['Appointments recommended']",5.0,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87bae8b2cbb4bf6f:0x9714f2812309291a?authuser=-1&hl=en&gl=us,2
0x52ab96ebe61deaf5:0x72167f88e280eae5,Wannigan,['Resort hotel'],N5909 Dam Rd,17962.0,45.8491449,-91.0794483,,4.7,53,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ab96ebe61deaf5:0x72167f88e280eae5?authuser=-1&hl=en&gl=us,2
0x89c2820ae49c3241:0xede977a3a8a2b116,Cottage Pharmacy,"['Pharmacy', 'Boutique', 'Gift shop', 'Greeting card shop', 'Surgical center', 'Vitamin & supplements store']",8285 Jericho Turnpike,3370.0,40.816919,-73.4678253,"['Delivery', 'In-store shopping'], ['Wheelchair accessible entrance'], ['Quick visit']",3.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2820ae49c3241:0xede977a3a8a2b116?authuser=-1&hl=en&gl=us,2
0x89c2820ae49c3241:0xede977a3a8a2b116,Cottage Pharmacy,"['Pharmacy', 'Boutique', 'Gift shop', 'Greeting card shop', 'Surgical center', 'Vitamin & supplements store']",8285 Jericho Turnpike,3371.0,40.816919,-73.4678253,"['Delivery', 'In-store shopping'], ['Wheelchair accessible entrance'], ['Quick visit']",3.6,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2820ae49c3241:0xede977a3a8a2b116?authuser=-1&hl=en&gl=us,2
0x89b64687a5dbbccb:0x49a4bff2e94bc22b,Celebrities Salon & Spa,"['Beauty salon', 'Hair salon', 'Spa']",24950 Avonlea Dr,1796.0,38.9264369,-77.5314807,"['Wheelchair accessible entrance'], ['Appointments recommended']",4.8,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b64687a5dbbccb:0x49a4bff2e94bc22b?authuser=-1&hl=en&gl=us,2
0x89c3bf665b765ca1:0xea51bc6cf980e73a,Meridia Main Station Apartments,"['Apartment building', 'Apartment complex']",532 E Main St,3241.0,40.5615622,-74.5260845,['Wheelchair accessible entrance'],3.5,118,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3bf665b765ca1:0xea51bc6cf980e73a?authuser=-1&hl=en&gl=us,2
0x4cb206e0ababf33b:0xce2501d59096ecf2,Paul Marcotte & Sons,"['Cabinet store', 'Bathroom remodeler', 'Cabinet maker', 'Countertop store', 'Kitchen remodeler', 'Kitchen supply store']",419 Western Ave,2184.0,44.319094,-69.818392,"['In-store shopping'], ['Mask required'], ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], ['Debit cards', 'Credit cards'], ['Repair services']",4.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb206e0ababf33b:0xce2501d59096ecf2?authuser=-1&hl=en&gl=us,2
