business_id,categories,name,address,post_code,city,state,latitude,longitude,url,attributes,avg_rating,num_of_reviews,source
0x864947369dbbc389:0x48d81c1add557c00, retreat center,Hidden Acres Christian Camp & Retreat,11350 Hidden Acres Ln,75142,Kaufman,TX,32.5923881,-96.1594869,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864947369dbbc389:0x48d81c1add557c00?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.7,8,google_maps
0x8748fbe400f15f2f:0x94e208526fa1bc7f,hotel,Holiday Inn Express Green River,1845 E Main St,84525,Green River,UT,38.9937061,-110.1397287,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8748fbe400f15f2f:0x94e208526fa1bc7f?authuser=-1&hl=en&gl=us,,4.0,17,google_maps
0x876bedd533d956a7:0xc70fc2a8747d9a13,retreat center,Boulder Shambhala Center,1345 Spruce St,80302,Boulder,CO,40.0195321,-105.2779879,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876bedd533d956a7:0xc70fc2a8747d9a13?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.5,15,google_maps
0x8869e38e307ebf33:0x3606757cbe015d49,lodge,Boone Lodge,,,,,38.3234041,-85.01374659999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8869e38e307ebf33:0x3606757cbe015d49?authuser=-1&hl=en&gl=us,,4.7,14,google_maps
0x89c6721c99a250a1:0xa017e7f82b4907ee,retreat center,The Mohnton House,585 Wyomissing Rd,19608,Reading,PA,40.2768849,-75.9971923,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6721c99a250a1:0xa017e7f82b4907ee?authuser=-1&hl=en&gl=us,,4.7,13,google_maps
0x885c05864ab884a9:0xd14358d630ede5b,boutique,Ettas Boutique Home Decor and More,865 Wade Rd,37865,Seymour,TN,35.8813842,-83.7395196,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c05864ab884a9:0xd14358d630ede5b?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Quick visit, Debit cards, NFC mobile payments, Credit cards, Gender-neutral restroom, Identifies as women-led",5.0,8,google_maps
0x80d95533d7d230a7:0x24b0b1493a6b05ea, boutique,OMEGA,7007 Friars Rd Space #1020,92108,San Diego,CA,32.768193499999995,-117.1651505,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d95533d7d230a7:0x24b0b1493a6b05ea?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance",4.6,28,google_maps
0x88690ac41d8a56f9:0x5bd882e3182619fc,boutique,Chelle Belles Creations,2406 Plantside Dr,40220,Louisville,KY,38.2106437,-85.5685958,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88690ac41d8a56f9:0x5bd882e3182619fc?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.8,18,google_maps
0x87cf45312adaded3:0x9f9ce5e172e59f25,boutique,"Niche Unlimited, LLC, MO",LLC,NE,MO,264,37.0675245,-93.5530573,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf45312adaded3:0x9f9ce5e172e59f25?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit",5.0,6,google_maps
0x864dd4f5168d644f:0x82d777c2f5f51979, boutique,EVEREVE - Southlake,319 Grand Avenue East,76092,Southlake,TX,32.9441542,-97.1296354,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864dd4f5168d644f:0x82d777c2f5f51979?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",4.8,5,google_maps
0x88def2739b218f49:0xa0bfe8f40fbb7aaf,hotel,Best Western Plus Fort Pierce Inn - CLOSED,6485 Metal Dr,34945,Fort Pierce,FL,27.411885,-80.39132099999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88def2739b218f49:0xa0bfe8f40fbb7aaf?authuser=-1&hl=en&gl=us,,3.4,38,google_maps
0x887ea66f8e6b19dd:0x41120f0bad2e3d34,boutique,Sash Hair Boutique,120 N Star Dr B,38305,Jackson,TN,35.7031723,-88.8535706,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887ea66f8e6b19dd:0x41120f0bad2e3d34?authuser=-1&hl=en&gl=us,,4.8,16,google_maps
0x88fba6adef4b14ff:0xf9c3ff08f8c1ea30, boutique,Genealogy Boutique & Formals,483 Pooler Pkwy,31322,Pooler,GA,32.134964,-81.252437,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fba6adef4b14ff:0xf9c3ff08f8c1ea30?authuser=-1&hl=en&gl=us,"In-store pickup, Wheelchair accessible entrance, Cash-only, Checks, Debit cards",4.5,44,google_maps
0x80954f0be9fd579f:0x3877741ed1ed6611,hotel,Green House,40931 Cherokee Oaks Dr,93271,Three Rivers,CA,36.4151826,-118.9109097,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80954f0be9fd579f:0x3877741ed1ed6611?authuser=-1&hl=en&gl=us,,3.7,6,google_maps
0x863789ea761abe8d:0x6f6bff575903658a, hotel,Summit Hill,249 Dutton Ln,75961,Nacogdoches,TX,31.5638676,-94.6244114,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863789ea761abe8d:0x6f6bff575903658a?authuser=-1&hl=en&gl=us,,4.4,7,google_maps
0x8835529c3731d41d:0xe17fd72436ae74c,hotel,Stillwater Haven,608 Water St,21531,Friendsville,MD,39.6577759,-79.4097206,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8835529c3731d41d:0xe17fd72436ae74c?authuser=-1&hl=en&gl=us,,4.9,13,google_maps
0x88dce77ce2eb41db:0xf84f6a744fc7b834,boutique,The Classy Cactus,110 N 6th Ave,33873,Wauchula,FL,27.5482927,-81.8111059,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dce77ce2eb41db:0xf84f6a744fc7b834?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Identifies as women-led",5.0,54,google_maps
0x80c2dbe51f9efa95:0xc1c9ba1822232ab9,boutique,Magnolia Boutique,124 E Foothill Blvd,91006,Arcadia,CA,34.1508652,-118.0273068,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2dbe51f9efa95:0xc1c9ba1822232ab9?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Credit cards, Identifies as women-led",5.0,8,google_maps
0x89c13135e2de7b1f:0x61c501169adee613,hotel,Doctor Travel,172 Tuckerton Rd Suite 5,08055,Medford,NJ,39.8728499,-74.8500655,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c13135e2de7b1f:0x61c501169adee613?authuser=-1&hl=en&gl=us,,4.6,5,google_maps
0x8833fa889352874f:0xa2474ba07fdf5a12, boutique,Pier 1,550 Boardman Poland Rd,44512,Youngstown,OH,41.0254103,-80.6454688,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8833fa889352874f:0xa2474ba07fdf5a12?authuser=-1&hl=en&gl=us,"Curbside pickup, Wheelchair accessible entrance, Debit cards, NFC mobile payments, Assembly service",4.8,27,google_maps
0x88dd31df07d16609:0x203d5d927e77ac58,hotel,Henry George mobile home park,8406 Henry George Rd,33567,Plant City,FL,27.8882942,-82.1026,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd31df07d16609:0x203d5d927e77ac58?authuser=-1&hl=en&gl=us,,3.2,15,google_maps
0x88e8a3ab9862a971:0x10f284f678bf41ee,hotel,Howard Johnson Express Inn Gainesville FL,3820 SW 13th St,32608,Gainesville,FL,29.617275,-82.340969,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8a3ab9862a971:0x10f284f678bf41ee?authuser=-1&hl=en&gl=us,,3.6,58,google_maps
0x54950aea58a922bf:0x9420eb09c3bc1400,boutique,Perican Bing,1620 SE Claybourne St #106a,97202,Portland,OR,45.4749397,-122.6494637,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54950aea58a922bf:0x9420eb09c3bc1400?authuser=-1&hl=en&gl=us,Identifies as women-led,5.0,6,google_maps
0x89e7d6795614dc87:0xb16d33401633e466,boutique,Polished Boutique,1116 Main St,06405,Branford,CT,41.2834267,-72.8104196,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e7d6795614dc87:0xb16d33401633e466?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Debit cards",5.0,8,google_maps
0x875301facac406f1:0x87648429eff5d0b8, boutique,Hairmax Salon & Supply,157 W 320 N,84037,Kaysville,UT,41.0405141,-111.9399132,https://www.google.com/maps/place//data=!4m2!3m1!1s0x875301facac406f1:0x87648429eff5d0b8?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Appointments recommended",4.4,28,google_maps
0x80c2bf23c3bb14c7:0x57bd31b58ec1ea,boutique,Head 2 Toe Boutique,6801 Hollywood Blvd # 159,90028,Los Angeles,CA,34.1021258,-118.3399508,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf23c3bb14c7:0x57bd31b58ec1ea?authuser=-1&hl=en&gl=us,,5.0,1,google_maps
0x88d8df1eacf882af:0x68cff0de0de12c2, boutique,ArtSea Living Studio & Boutique Gallery,412 E Ocean Ave #1,33435,Boynton Beach,FL,26.5268763,-80.06015,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8df1eacf882af:0x68cff0de0de12c2?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating, Identifies as women-led",5.0,14,google_maps
0x88308de30a98b1dd:0x4dd1040ed860d24,hotel,The Five Bells Inn,2766 E Sand Rd,43452,Port Clinton,OH,41.5338444,-82.8681917,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88308de30a98b1dd:0x4dd1040ed860d24?authuser=-1&hl=en&gl=us,,4.7,34,google_maps
0x80c2bbf866acdc8f:0x6408292a510caae4,boutique,VALENTINO,324 N Rodeo Dr,90210,Beverly Hills,CA,34.0684135,-118.4019155,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bbf866acdc8f:0x6408292a510caae4?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store shopping, Wheelchair accessible entrance, Quick visit",4.3,37,google_maps
0x89c6adc4360b6425:0x55211586a5db2b8b, boutique,RIAH Hair Studio,3488 York Rd.,18925,Furlong,PA,40.2959559,-75.0825366,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c6adc4360b6425:0x55211586a5db2b8b?authuser=-1&hl=en&gl=us,Cash-only,4.8,57,google_maps
0x52cb24e7824a7c35:0x794c87d57916641e, lodge,MaXXed Out Guides,2602 341st Ave,56232,Dawson,MN,45.03727,-95.960496,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52cb24e7824a7c35:0x794c87d57916641e?authuser=-1&hl=en&gl=us,,4.4,58,google_maps
0x80858085de1e33eb:0xaf94743f652ed428, boutique,Vera Bradley,845 Market St,94103,San Francisco,CA,37.7840865,-122.4063587,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80858085de1e33eb:0xaf94743f652ed428?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Checks, Debit cards",4.0,3,google_maps
0x87b7a42f228f49cd:0x84d99134ec188263, boutique,Cowboy Charm,103 W Cherokee Ave,74048,Nowata,OK,36.7001639,-95.6383503,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b7a42f228f49cd:0x84d99134ec188263?authuser=-1&hl=en&gl=us,"Delivery, Good for kids",4.2,48,google_maps
0x87c910edd655edc5:0x195da668cb9a405d, boutique,She Said Yes Bridal,3301 S Market St #100,72758,Rogers,AR,36.3062869,-94.1880852,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c910edd655edc5:0x195da668cb9a405d?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance",4.5,78,google_maps
0x884d410290a8545f:0x7eb07a60a0359354,motel,Halesford Harbour Inn,1336 Campers Paradise Trail,24121,Moneta,VA,37.1579243,-79.6632355,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884d410290a8545f:0x7eb07a60a0359354?authuser=-1&hl=en&gl=us,,4.5,8,google_maps
0x4cb59ac323f0a445:0x6495ae1903286a57,ski resort,Bolton Valley Backcountry and Nordic Sports Center,Sports Club Dr,05477,Richmond,VT,44.4220627,-72.8522424,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb59ac323f0a445:0x6495ae1903286a57?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Wheelchair accessible parking lot, Good for kids, Restaurant",4.7,18,google_maps
0x88f77b8af2a602e9:0x56915773900db619,boutique,Hippy Chick Boutique & Gifts,175 N Louisville St,30814,Harlem,GA,33.415478,-82.3121417,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f77b8af2a602e9:0x56915773900db619?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Checks, Debit cards, NFC mobile payments, Credit cards, Identifies as women-led",5.0,4,google_maps
0x863751de6e375501:0xaa837713f0f86310, lodge,Robinsons Lodge,Robinsons Toledo Lodge Rd,75973,Shelbyville,TX,31.7468271,-93.8453456,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863751de6e375501:0xaa837713f0f86310?authuser=-1&hl=en&gl=us,,4.8,6,google_maps
0x87e98fe1e5c52dad:0xa952659781b140f9, motel,Circle S Motel,1007 Grant St,64673,Princeton,MO,40.400743,-93.5812344,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87e98fe1e5c52dad:0xa952659781b140f9?authuser=-1&hl=en&gl=us,,3.9,8,google_maps
0x87dbcfc96876b399:0x38e5a3d6f6304cb0, boutique,Peace of Mind,510 W Washington St,65453,Cuba,MO,38.0617352,-91.4067205,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87dbcfc96876b399:0x38e5a3d6f6304cb0?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Delivery, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Debit cards, NFC mobile payments, LGBTQ friendly, Transgender safespace, Identifies as veteran-led",4.9,48,google_maps
0x880451ee67bbc47b:0x47658ffe2c233624,ski resort,Heiliger Huegel Ski Club,5482 WI-167,53033,Hubertus,WI,43.2521171,-88.31113429999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880451ee67bbc47b:0x47658ffe2c233624?authuser=-1&hl=en&gl=us,"Good for kids, Restaurant",4.6,45,google_maps
0x87f4fd6e0326fb57:0xe55119c085c4b653,resort hotel,Shirleys Park & Country Retreat - Seasonal Campground & Kayak Rental,17434 Lakeside Ave,56073,New Ulm,MN,44.2514273,-94.5219913,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f4fd6e0326fb57:0xe55119c085c4b653?authuser=-1&hl=en&gl=us,,4.5,8,google_maps
0x80ce43e3e90676ab:0xf10b3033f39e4a9a,hotel,Abandoned Emerald River Resort Project,,,,,35.1237922,-114.6024414,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ce43e3e90676ab:0xf10b3033f39e4a9a?authuser=-1&hl=en&gl=us,,3.8,16,google_maps
0x876c8524c46ca1f3:0xa96ff644086742e1,hotel,Green Tree Inn,9799 E Geddes Ave,80112,Centennial,CO,39.5846205,-104.8746578,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c8524c46ca1f3:0xa96ff644086742e1?authuser=-1&hl=en&gl=us,,3.1,27,google_maps
0x80ca4393f58dcf6d:0xbe04bdef6a6b5c2c, hotel,Lava Falls At Entrada Vacation Rentals,2655 Pioneer Pkwy #0,84765,Santa Clara,UT,37.1421944,-113.6388681,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ca4393f58dcf6d:0xbe04bdef6a6b5c2c?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.9,55,google_maps
0x87ff1f325ca61f15:0xfef7986aea52752e, motel,The Depot Hotel and Saloon,403 N Washington St,54754,Merrillan,WI,44.4541908,-90.842658,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87ff1f325ca61f15:0xfef7986aea52752e?authuser=-1&hl=en&gl=us,"Takeout, Dine-in, Delivery, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Wheelchair accessible seating, Accepts reservations, Cash-only, Great beer selection, Great cocktails, Live music, Sports, Alcohol, Beer, Cocktails, Coffee, Comfort food, Happy hour drinks, Hard liquor, Late-night food, Wine, Bar onsite, Good for kids, Wi-Fi, Casual, Cozy, Family-friendly, Groups, Tourists, Lunch, Solo dining, Lunch, Dinner, Seating",5.0,8,google_maps
0x8788e294dabdd061:0x98744d5574efa2c4,boutique,Sparkle and Sass Boutique,104 Egan Ave S,57042,Madison,SD,44.0047817,-97.11367,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8788e294dabdd061:0x98744d5574efa2c4?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Staff wear masks, Staff required to disinfect surfaces between visits, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.9,25,google_maps
0x880cc51492c8dd97:0xb9c301a7fdb014f0, boutique,Yellow & Co.,604 E Main St suite c,61853,Mahomet,IL,40.1947678,-88.40071359999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880cc51492c8dd97:0xb9c301a7fdb014f0?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Mask required, Staff required to disinfect surfaces between visits, Quick visit, Debit cards, Credit cards, Identifies as women-led",5.0,28,google_maps
0x864e99d9cbac914d:0x8299832e6dcc21d1,boutique,313 Shop,2524 S Lancaster Rd,75216,Dallas,TX,32.7174084,-96.8039985,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e99d9cbac914d:0x8299832e6dcc21d1?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Mask required",4.4,38,google_maps
0x87c7a12a2d694837:0xd26311b4fb7ceb26,hotel,Rodeway Inn,101 State St,66701,Fort Scott,KS,37.8400115,-94.7033843,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c7a12a2d694837:0xd26311b4fb7ceb26?authuser=-1&hl=en&gl=us,,3.7,38,google_maps
0x87cf0660e98d7ebb:0x5df0ca694ec68f51,resort hotel,Kerrs Kountry Kabins,248 Wildflower Ave,65740,Rockaway Beach,MO,36.7008711,-93.1594929,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf0660e98d7ebb:0x5df0ca694ec68f51?authuser=-1&hl=en&gl=us,,2.8,4,google_maps
0x87f61ff4154d7d41:0x321180fbb2102afe, boutique,Pier 1,11315 MN-7,55305,Minnetonka,MN,44.9338396,-93.4237569,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f61ff4154d7d41:0x321180fbb2102afe?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Wheelchair accessible parking lot, Debit cards, NFC mobile payments, Assembly service",4.3,18,google_maps
0x89c77b261eaaaaab:0x484cc4d470f59b0c, boutique,Pandora Jewelry,1365 N Dupont Hwy STE 3088,19901,Dover,DE,39.1962052,-75.5420334,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c77b261eaaaaab:0x484cc4d470f59b0c?authuser=-1&hl=en&gl=us,"Curbside pickup, In-store pickup, In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",4.2,8,google_maps
0x88fb9e429b2c0c0f:0x9f98d323886835cc,hotel,"Country Inn & Suites By Carlson, Savannah Historic District, GA",Savannah Historic District,Montgomery,GA,320,32.074616899999995,-81.0980354,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fb9e429b2c0c0f:0x9f98d323886835cc?authuser=-1&hl=en&gl=us,,4.3,8,google_maps
0x8626bfb9a1ec55bb:0x8fe00f809ed3c116,boutique,Bayou Belle Gift Boutique,31126 LA-16,70726,Denham Springs,LA,30.5192789,-90.9561812,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8626bfb9a1ec55bb:0x8fe00f809ed3c116?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",4.7,18,google_maps
0x8841b826fefaf8f1:0xa183b1c472a323d9, boutique,EVEREVE - Crestview Hills Town Center,2829 Town Center Blvd,41017,Crestview Hills,KY,39.0247985,-84.5775517,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8841b826fefaf8f1:0xa183b1c472a323d9?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit",4.4,7,google_maps
0x88423f1b8fe9175f:0xf3d562e49297bb29, boutique,All That & More,114 E Main St,40324,Georgetown,KY,38.2096461,-84.5593784,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88423f1b8fe9175f:0xf3d562e49297bb29?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards, LGBTQ friendly, Identifies as women-led",4.1,8,google_maps
0x89e82dc33a871c9f:0xfaeaaa35c94c06ed,boutique,francescas,316 The Arches Cir,11729,Deer Park,NY,40.7638608,-73.3046636,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e82dc33a871c9f:0xfaeaaa35c94c06ed?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Mask required, Staff wear masks, Wheelchair accessible entrance, Quick visit, Debit cards, NFC mobile payments, Credit cards",4.1,8,google_maps
0x80c2c63a9edc3e21:0x543989e2d1d5bc46,hotel,Rossmore Hotel,905 E 6th St,90021,Los Angeles,CA,34.0399856,-118.2408752,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c63a9edc3e21:0x543989e2d1d5bc46?authuser=-1&hl=en&gl=us,,3.2,8,google_maps
0x88f5a3ca18e79cf7:0x212746c91cf6099f, boutique,Bling & Beauty Nails Lashes Boutique & More,3064 Old Norcross Rd Suite 210,30096,Duluth,GA,33.956723499999995,-84.1100289,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f5a3ca18e79cf7:0x212746c91cf6099f?authuser=-1&hl=en&gl=us,"Mask required, Temperature check required, Staff wear masks, Staff get temperature checks, Staff required to disinfect surfaces between visits, Wheelchair accessible elevator, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible restroom, Debit cards, Credit cards, LGBTQ friendly, Gender-neutral restroom, Restroom, Wi-Fi, Identifies as Black-owned, Identifies as women-led",4.6,18,google_maps
0x87cf1cb5a8d66785:0x2ce93e44c3ce70a0,hotel,Branson Condo Resorts,330 Wildwood Dr S,65616,Branson,MO,36.631858,-93.261167,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87cf1cb5a8d66785:0x2ce93e44c3ce70a0?authuser=-1&hl=en&gl=us,,5.0,3,google_maps
0x80c8c377584fbfcf:0x73336cb8a6e11a6d,hotel,Clairbnb,427 S 11th St,89101,Las Vegas,NV,36.1618019,-115.1362793,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c8c377584fbfcf:0x73336cb8a6e11a6d?authuser=-1&hl=en&gl=us,,4.1,34,google_maps
0x88356ac613e20e6b:0xc45b70fa5d97b5dc,motel,Karlyn Motel,2396 Morgantown Rd,15401,Uniontown,PA,39.844248,-79.7663025,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88356ac613e20e6b:0xc45b70fa5d97b5dc?authuser=-1&hl=en&gl=us,,3.0,8,google_maps
0x8665a759324510ab:0x137ff99725ed8d31, boutique,Prestige,1904 S Main St,78503,McAllen,TX,26.1871789,-98.237554,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8665a759324510ab:0x137ff99725ed8d31?authuser=-1&hl=en&gl=us,"In-store shopping, Wheelchair accessible entrance, Wheelchair accessible parking lot, Quick visit, Debit cards, NFC mobile payments",4.7,28,google_maps
0x883489c887900caf:0x18fb29ee8325e373, retreat center,The Woodlands,134 Shenot Rd,15090,Wexford,PA,40.6455802,-80.0818099,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883489c887900caf:0x18fb29ee8325e373?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,4.4,14,google_maps
0x88d91b2f970c7195:0x15cb257ef038a63d,resort hotel,Club Resort Management,4224 NW 73rd Ave,33065,Coral Springs,FL,26.284392,-80.222967,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91b2f970c7195:0x15cb257ef038a63d?authuser=-1&hl=en&gl=us,,4.2,6,google_maps
0x87bcc5f5ad3502c7:0x39a2a291fff0c634,boutique,Eccentricity Womens Clothing,104 N Santa Fe Ave,67401,Salina,KS,38.8408543,-97.608897,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87bcc5f5ad3502c7:0x39a2a291fff0c634?authuser=-1&hl=en&gl=us,"Curbside pickup, Delivery, In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Debit cards, Credit cards, Identifies as women-led",4.4,8,google_maps
0x878a9ceb1f61e47d:0x1dac7773021b5374,boutique,From The Ground Up Boutique,735 hwy 212 west,56241,Granite Falls,MN,44.8057016,-95.5498158,https://www.google.com/maps/place//data=!4m2!3m1!1s0x878a9ceb1f61e47d:0x1dac7773021b5374?authuser=-1&hl=en&gl=us,"In-store pickup, In-store shopping, Wheelchair accessible entrance, Quick visit, Checks, Debit cards",4.6,8,google_maps
0x88610fd042b581f5:0x16c4a9f4ab12e3e6,boutique,Fox,61 College St,37356,Monteagle,TN,35.240619599999995,-85.8368759,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88610fd042b581f5:0x16c4a9f4ab12e3e6?authuser=-1&hl=en&gl=us,"In-store shopping, Delivery, Wheelchair accessible entrance, Quick visit, Debit cards, Credit cards",4.6,25,google_maps
0x89a8f1d0257b8409:0xda32e6c954f8fefa,hotel,Emeraldisle-condo.com,2509 Ocean Dr,28594,Emerald Isle,NC,34.675996,-76.95492,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a8f1d0257b8409:0xda32e6c954f8fefa?authuser=-1&hl=en&gl=us,,3.0,3,google_maps
0x885e48fc5a24163d:0x2f8ff08c3c29d44b,retreat center,Christ Prince of Peace Retreat Center,250 Locke Ln,37307,Benton,TN,35.234283399999995,-84.55631249999999,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885e48fc5a24163d:0x2f8ff08c3c29d44b?authuser=-1&hl=en&gl=us,Wheelchair accessible entrance,5.0,5,google_maps
0x87b6fa799b0fe6bd:0xdcc023978ec48bf1,boutique,adaline,11413 E 96th St N #100,74055,Owasso,OK,36.2936074,-95.8466362,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b6fa799b0fe6bd:0xdcc023978ec48bf1?authuser=-1&hl=en&gl=us,,3.9,7,google_maps
0x884087c1d689ba91:0xaf1c18583d4dfb2f,hotel,Fisher House (Bldg 425),Kentucky Ave,45417,Dayton,OH,39.7427484,-84.2618083,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884087c1d689ba91:0xaf1c18583d4dfb2f?authuser=-1&hl=en&gl=us,,5.0,17,google_maps
0x86de3d4f3187e759:0x7218116454438b5e, resort hotel,Azure Rejuvenation Center,179 Howard Pl #1,88011,Las Cruces,NM,32.3245059,-106.7332314,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86de3d4f3187e759:0x7218116454438b5e?authuser=-1&hl=en&gl=us,"Wheelchair accessible entrance, Appointments recommended",3.0,2,google_maps
