user_id,name,review_count,useful
MFIGGkz0IQqY9iqvRANb0w,Kathy,17,84
grbRQZLwF0WvWdFAzGyFgA,Jevon,11,3
ti-TOpKg_XBjam36SMPDBw,Jocelyn,63,28
xjCPPSxUTaIMvOr3T2Ef9A,Kristi,47,21
tajZWU11MvlQgh_itnqIZw,Konstantin,69,62
GuVjtDLT1mIgk-Tnyg9a0Q,Klarissa,151,58
2mF1lM1QpfsFnshZ48nbHg,Longdo,2,2
yAlJlIUedzEj8Sbm_lXIag,Ms.,6,66
PSOPWeKIjxb2MosPTgZWKw,Larry,20,8
mrDUaq_-T-O7rvwSgstr4A,Carlene,5,1
r3Ag55VyDcsJYFhe1m4Ihg,Paul,124,69
BtrZAzeGAtiVOaP6rD86hQ,Krystal,19,19
JL5z__J9TEPJTqEpFpFfPg,Joe,35,44
TR9x8o0hHfcgwrBvA5dSAw,Esther,2,1
pf_eCueMj22yht93E4gBVg,E,5,1
69eVDLU656-pxE8VK0juqw,Ray,118,106
wlWoBlX-X6gD8q6PYNRdlw,Kelsey,14,13
qbcqH-uN6UOR_w_j3o6H3w,Elizabeth,18,12
2QQRYnmj4SAw0aaymh-ORw,S,218,118
d97fpXkVVsTeQg91Bql_iA,Deliz,5,5
r8Co3NgFtGGn-jSTX5SnCA,Mark,22,8
NBMAH0CDYo0G6U5ElTIgZg,Kim,5,9
UwNaAh2KOsBIYFct8_ct_w,Bryan,2,5
ApaACCg7KflvtQ074KX94A,Ethan,6,8
bBW-lVtj5yZGZyiT1b2GCw,Rick,47,34
sHa50FE5qbfgsGOxsifDZQ,Ryan,54,33
om_5zwdRJYZga-k-x1IxCg,Lena,7,5
Qrx_OJgcepcTgHU19PsstQ,Mari,17,45
kB0abK6JzwroEIFm6K88Dw,Sofi,2,3
h-e5bZgW4yVD3KdPeidz2g,Giselle,10,10
bwc_kEBUMQtvRr3ABkpy0w,Jenney,4,2
8odm_dCzeHTW6j_iPzFIvg,Greg,6,2
okOTcucI2J9e2dUjamOfBg,Nicole,3,4
x1cLatJ_Dug6MKBhjGQWjw,Stephanie,10,6
wLgSc5NHRL1wddDTRE9Kng,Bianca,28,11
7o-wd6lQxBF6V8t458yj3Q,Payden,8,3
J0iTz8L7jmU-KoFM_IoFgA,Jillian,71,74
z3Frw1PYCixKPvMwArtX5g,Cheri,1,2
braKqnA3En1ZKmAkffLzMA,Victoria,6,2
rsmK1C4gSbpjtWA56v-Lzg,Andrew,13,5
3ldnXU5EFrxcDfo_O4FddQ,Justin,14,5
j2FDJOWEaH3gocRBVIL49g,David,8,7
ufVh40rNFC8zz8EkdUZjbQ,Eric,6,3
PSo5T8lFEP0ukTrXEvzeRw,Paula,9,3
VUay07MH9959GxU8S5goNg,Charity,18,1
xJuWNOjmK9l8Ihi9vvSFOA,Alex,11,6
O7OfhQv6XvJP8p9IOyOHJQ,Michael,42,82
YSQxd7Zl0AML-9r0uUQfjA,Aubrey,26,4
zcVshRd8NIK6-xYC-4yHZA,Jason,18,4
NMV9DtIqak-xt9E6fISaCA,Rosamond,1,0
7_bzVbFnF7Oy6nSLMj88-w,Brittney,5,0
Xp-1neKLcXWuUebc-cRsVQ,Chris,15,13
UesTQdq0RT-ImbQhlpnCXg,Britton,23,12
wAhAjr8McO9w7gQxPPEnug,DeeAnn,9,37
hPnQPAnbfx5qlRsZP_NOZg,Carol,4,0
pzz8UxWvKsabTQxfno5xWA,Justin,139,121
6l-VJ_9JH6VXbFyzfUKzNg,S,25,30
6zFNUjiVUYe8d9XvVZWOAw,Susan,38,30
KWaZzdvx4Fy6y8PB-Vf-2g,Jason,1,0
Dt4SmSFQw64B_h3YM5-bSQ,Michael,29,9
5NlL7krqYT5bpU9HLS9Utw,George,39,19
icvym6wzNfOno_o_Qj6Rgg,Tamika,5,5
XhNV_4X6RCM-wtwSO5fI9Q,Stephanie,4,1
IsEdmNgnuG6Z59TXcf3PoA,Jenna,118,85
t12vnTwu_Os4lbWQYg9EVw,Amber,22,6
syrgB647kD8TpHlUEVA40A,Mike,8,2
zxsyCfT8imcODhKO4JVoWA,Sharon,10,6
1UHtXpIqdNTdOs7yOxkeSA,Laa,1,0
lvo9j2kxmV-DMRG-lxHjiA,P,13,13
jpE9PJMN9aqx3Fi8zPAYNg,Molly,22,7
93XDn88mOlaxPF6xl73Rmw,John,2,0
qbvza3d4hFuL-_8tgEvFpw,Temeka,1,0
YVs9IemEmZmNHKbDtCcnig,Dawn,14,29
7CwApg2SKs63hFWch_e45w,Erin,10,19
QH92X6ycz6f-PPWDrDwmIQ,Robert,12,28
on7pb_E5LH3B71FPuLOTfg,Ronnie,3,1
nNlelW7zoioDdP0InTQmjw,Linda,86,34
Yspr7uZZoXc1UPg1QF4RSA,Pasty,27,52
Kf3zlZ1_xqKMsqmSi1ggSA,G,12,20
8kjwWoFootoEtLLX2AbQoA,Amy,104,90
O636JjQ2J-6gyGdBgsqsew,Fayanne,2,5
3HeNVLJ85zHKJfF39w5bKg,Eric,7,24
UCuiEdkvPzwE9L8DdJzDLw,Melinda,6,0
s6ByUcPzG6j2xZgPpNBnZA,Tim,9,8
BFJ4Nxgtw4NEY-gEe0YL5g,Tamika,20,9
wHdS2bwz69d6vBbP7MC8sw,Annmarie,100,55
rUJLA45RGzOrlALZ1muDbQ,Y S,138,87
bDb_2CeNFePH15j9XOtwFA,Betsy,9,6
pkoezzUYq5S0kwGjwMP3Vw,Stephanie,24,17
BuvZZyShta9fxOZKpIHdhA,Hailey,2,1
pm2_BavNMrhRd9j5x3SSLg,Jerry,9,8
mSwsONy_fGAcm26sCv1fow,Cris,1,0
zxgxvSE97pK5AoLFXhnwFg,Sean,45,53
pPSiFFRxBUmgpeo0lchRlw,Ba,97,73
NDi4qsEwbRUr46rDTKna_w,Suzanne,15,5
wB41orpixJh9PYAQSzbM2Q,Ashley,46,25
cTPVA3dybLr7sbM7uBoF7g,Sarah,1,0
eDCC9F57yfZaUtkB4o3klA,Robert,8,3
oNGcNe_zx0zXelSo8SwFDg,Danna,17,6
MW_NNMZnB22sxVs4LxGcJw,Jen,38,23
F-IygPLtYKZ0LOorNaktjQ,Yum,33,17
jMD_g2Hm32cQe7vTythKjQ,Kara,30,14
ueb95-DdNu-dcwqocGp72g,Chad,6,10
nHDxMqYSQO1FX4Q9ZRWZPw,John,26,27
AShthq_1Q-G2mKGmFRr5kA,Denise,16,17
hLKUZ61nLqBvI_YxDLIzLA,Janet,30,60
VDyqzU06l_LqpI1ROQfORg,Dee,53,62
BD8_Jlxo6iHlRnBoiwKUpw,Kenneth,15,19
harUGrzMOa4ujOxoy4OnZg,Jess,1,0
V_wJaFIDTEzWacluD52hcw,Nayana,3,9
AkYOaCGhsAlasmUIt2sIqw,Lisa,1,0
B88-zuhMPvm0SJfWIGLhYQ,Taryn,6,4
QpVYAtgYjf3yYSy2HEf7MA,Carlos,18,3
zk87IU_B751bBGpJVkOcpQ,Joaquin,16,11
oUDbQWdqd5nSk3rByW0XFg,Châu,1,0
mwHu75Al2aD6Xs5pLpUDpg,Mary,12,5
Ti6PneJECz0KaxmMp6KlmQ,KissyKissyMsPiggy,32,57
iFi-6uhr64UN9i-Gd1GdSg,Virgilio,30,15
ADxHw_83ZXpWBxAHfW-8yQ,Kandi,8,2
dK-wP2TKda9UToXYYzEc_g,Kimberly,17,46
X0JXkSFN7HmI4TCvyvBDjA,Erica,7,9
akijbyg7KCQIeG47yy1asw,Dawn,21,8
JMWEvUHA5bC5Jldpj7tcMw,Casey,10,2
QYUmPps3-XOcrq0KujwJVw,David,26,17
up_cUGCORLsLf8S8cD61eQ,Lucas,40,59
WtoQEavm26WhIjFqfDwApQ,irma,18,13
Wnq6Hvcq8QkqOljajwsMlQ,Alice,26,43
jem9LGHdOasJc4k6rmBCiw,Lisa,1,2
UDcZelC6E-oExMVmEKSLVA,Wayne,7,8
x3jvS54kDVi-xRFMqRbrgw,Kaitlynn,55,51
vVLMxRqPIkJJaJaDNmIJQg,LGMom,16,12
pX7aXFEYLmt_Pbm5jEmFZw,Kimberly,3,1
jceee2-XjJxiRoFS6oi7mw,Matthew,4,0
Q82HEuCikhQoPu5_2UQO3Q,Jonathon,59,19
rM-yAZFZX9A2r5hFwWZFcQ,Victoria,5,1
_-nxpMrecKKk0Hvb1x3iHA,K,142,246
lBsEEmPv3NQe4Y081WyYdg,Julian,17,36
BH7HPEsm9qpD-t8c213wtw,Leanne,6,1
DBO5i3LhGCD6N6qKxeh7sw,Jonathan,2,1
YcfvE5GMHUK9ZDfWmubvuQ,Kasie,1,0
ksMGk0GnNsjnYBxhS1GEYg,Valerie,4,4
75kI8WcEG2oBkkomlj-2Yw,Amy,7,4
2KT5N8yrmrS6bPxcrBiQow,Raynard,11,1
cdFzB0Lsno9mk_ngaaxZUw,Nancy,7,3
c3XSblBRWkXmtMwWIhpIug,Amber,25,14
RI2RPHs0pfGe0pU_ErSbzg,Megan,1,0
DPUrCnFTiGKVae1I6Cl9jw,Manuela,14,4
eo2imbUrbIi95PXCy5VDkw,Ruth,52,44
dyIAI8KoVzXkQNd4ZnrkZQ,John,15,2
xLcK14732BENa9oxOk2inA,Caroline,78,62
nzMuvqhGZjSFmNeqBKVLww,Christine,2,0
A61k39VHRGoqs6ZZGbVITw,Sarah,10,6
KF2WKKW3wlSe_xujC5l22g,Carrie,18,13
duaXd9_8wLrkl-TRx1eiAw,Mark,74,59
Ao0hRZ8kNZi7FK_soQKTtA,NikkiandChris,3,0
QmZMImv44_6fP46sbMnVMg,Maria,2,3
jV0Mjs3MRD8BJ-D0iA2xiQ,Lisa,10,3
F-fIfw5x7s5yhv6O4oj1YQ,Balinda,12,5
B-KUikHCyt_VG0MUZOjGiQ,Alison,5,0
357N9WVgUuu0a58KNAxuPw,Kim,301,532
wACmSQQ55okKq3L56aOHdA,Peter,5,2
Qt7uAgin1eeeuWjTtJHPxw,Tyler,13,14
i8FKwiZG7NtJSVP1egWorw,pam yelp,70,50
4Fn03FbXd660QziXo5r6mQ,Patricia,2,0
-DuWKbW-FPCmTXfGlp1i6Q,Mercedes,42,44
MlwDayXL5S1k0bIlyLEIJQ,Alishia,58,54
7JlmMJQ0ezKpwz22Ab08DQ,Marie,5,9
48TpbO-ZR7lYyd_iS242uA,Sue,9,2
Ijlkw8cVkT0XIk-kaUWL_w,Sherry,7,3
S5Xso8q-7XTzowKRULnP8w,George,93,446
WMTo_NQgl7oDwOpZ12Cswg,John,11,20
aW4ZQj1w8JdvsD5hadJrVw,Lyle,46,25
t-pnuWliaxFpjpx-TkittA,Beverly,4,5
w0uR61ZiHrkdRNaHYPjjCw,Jack,3,9
jIrC5q5a2bjmT-khYIVNZw,Kim,8,0
hljIi24fZB4JIL_LnAs2qQ,Melissa,30,3
eFqdTqa_uvjufA1cr5kKUg,Michael,22,31
yZD8ptgWvNvqzYapO7Uimw,Channa,2,6
BsXerNmMaivWrT-nqyhDHQ,Kayla,1,0
o0Cjpx2pZgX-VbuGFohbPA,Josh,7,2
9uJuBPIQyrC0v9pVv3JKRQ,Jeff,45,38
o7nxG97DU22yvbO7er7AAQ,Eric,51,50
S3yQ824VP0BxM_wZfMuaUQ,Kylie,9,6
54VHtgP7JHMB6bFWlZ07Vg,Jon,25,10
4NMmjKeDleQRG0ygfC2ZuQ,Nik,5,1
ZVofM__091cUe7_UM84wkQ,Lon'Rae,12,1
RTFdb0wYUEQPP3pgGur0gQ,Lorraine,13,7
S6g2uYFqf18fK1w83bR-LQ,Diane,30,29
azY9XflHw8vTZ4dkcpa0Fw,Chris,7,2
x3R694tJx_k4q6Qj80MFkw,L,51,133
cEGZlczogXaQwN5Xktkz1A,Heather,13,31
Baro0sXv8PR4gxbgECSP3Q,Karen,7,5
HTNKExC5VlExW4x6RUv5Nw,Lori,3,1
i-IWpTOBWe1b0wN3f-XRag,Mona,4,0
uJLi6AO89hsMSdsktoEQkQ,Christine,97,76
qnP0VDpqZaH0kK0CXNIOYA,William,60,13
QuwKnFFMSIlYzPLHE-r02w,Janet,13,17
pzDVZpcQt6vtRhUicPu4zQ,Jordan,10,2
tf5WYU8ltG5BBAWv6RYCrQ,Yvonne,15,5
w3jNzJaoll9YwEDM4EZfSQ,Elizabeth,24,8
BpROHEIsGBpCKUJrjAYZxA,Willow,83,63
7CaCTULuUEtw9Su8TLrPOw,Joe,44,62
gPvZsyTQy2SlinxUllgDAw,Leanna,1,0
D1OuTmm4giZ-Uvc__BL73w,Timothy,7,1
7BgsPTJH1c2f05CSuEAXfw,Shanna,2,1
2H3s6LDzTaDsMiH3s5U62Q,Patti,8,4
BDIT8Q8GoGrEGvkuZ-VAMQ,C,20,6
3x2MUJkAHOWtvmmpiNgCWQ,Christopher,4,2
LCvhmgLcn4rXH8ANHSb09Q,Marissa,18,14
YD3MPZB5-b5jsf0gXbHncg,Layla,9,0
IcMe2Tt33ijjZGSKbxe0wA,Tammy,38,71
99cbrvr3GlFjwgPht_uubA,L,10,2
N3PHYvNr1MV9NzMwQ5Vz-w,Johanna,187,193
xVE29SOOZahNgPkWYFn0xA,Khaoula,51,222
jWYhgt1hc1RstXOsPlGu3Q,Jeff,75,221
YnX7B7CqPELXyH_JGeEaRw,S,2,4
u5amnX1ui2S28KY7IoG_FQ,Ebony,1,0
i6e5Q203GbeG6LXNRi2l0Q,Sarah,25,16
Rr2iU-OeZdCKS3yvEEjL2Q,G,54,96
J99ReprsfIM7mW-r_RknJg,Amanda,4,0
jRYdiC36MyWL-HduElk9qQ,Faye,1,0
4E9nuEnsG8WmDAk84TItdw,Ray,3,1
HS5gt-MouFXymgflA9vMhw,Therea,1,0
jj_zW-i45VFKJ3aJw91RgQ,David,95,53
Dxo44CPxzEpric-QHPu_gQ,Amanda,23,5
4JPBZbuHoYqOXA9kARrIJg,Nancy,2,0
ooY_7jUEoJ6vHIms7AI3lQ,E,28,7
ge8kOpO-wuLpJkZFQiVdng,helen,16,6
MHZ8GOHJiubB63Q-BoY5pw,Michael,13,10
rXc8eT76zvh5zixVvBq8cw,Craig,6,0
lFMIC27sRTFJhOjVZRGkig,Meg,23,11
Ff9-CfXrSF1DiAbIZnEggA,Madeline,10,10
V5GxFHbumwNxLydGDxb5AQ,Randi,3,0
kBQzCFVXK251sddYBJIHUQ,Paul,16,7
iw4CvjLgA3harcA6DwZU0A,Chris,14,15
WftCzP-OKISEiJnPQZ3vNA,Joel,1,0
3zKYwFVx50dBobmdaOSI0w,Joe,19,14
jaQO01a4_194t6xJhaV21w,Jil,11,7
BoFWCatLv9HDXQbNFCSLfQ,Nicole,102,66
9dGGExVE0EDk9RjVQVyKqw,Fardin,52,9
w9er6izDhcMHOg1jrJ_nzg,Jenn,2,0
wG5QaGPuqB9fYnFtpAqgxA,Robert,1,1
jwy1VkDCQsK6zKeNkGEh-g,Veronica,24,5
f_7B4X7bduUAmhIlglbtEg,Nicholas,1,1
PLvfumTiNAlUnA7cp_9EEg,Brian,8,10
Ov--wfG4F-uMIpEYNzMyPQ,J,38,75
_o8mjljsRESP2rgZsb9W0g,K,4,1
dVfNA5ilObpK2HqztYHkeg,Kelly,99,62
8D_V_z4XSoDNEPPKePe9jQ,Heather,3,0
CDECXcx08W-lQJmEoJBl1w,Bertogli,3,0
FGHusB78n_24sZYj3booJA,Thomas,3,7
dJbP7V_e5tOiXNgKhVHCXQ,Ashleigh,110,101
F4R0AxzNSHzZ1pa3iP079Q,Michelle Lyn,1,0
tNVuxgu3V-8xtFHR0ufLkA,Deena,1,1
iwmv1s73bubbUOPHfM6fLQ,Steve,20,26
OGSRZuYX516iSBkhTBju1Q,Juan,17,2
DPeZJuURp1L_Ue-pdBsiqw,Cari,20,31
K5cFV4t78HlO1fTdK5Z6xA,Angelika,75,53
IeeF620Gsheyrojvu-xi6A,Claudia,34,26
25Nnko9wK-usNSZ_HjSF1w,Kathy,132,75
1-2yUXvyzwXAk6dvyPa0_g,Jacob,12,6
Sy4obqK7jC9ExT4IbHpejw,James,14,0
yHBQ3q1QTMdHJrAJXa_znA,Mayberry Homes,1,3
_qraNmUQwN-5k0sDa5IQjw,Sara,16,10
MazmQCMfq4zbbpno0cFurg,Daniel,25,65
BJnyNAJBKqcYK8XKNeZWIQ,Charles,5,2
BGtzXXmPpVJ8dI8itQ_1_g,Debbie,14,4
DBb_kvJ411InlH11OFtNaA,pam,2,1
IRQFRnZ-I3bqbKI6R1foxg,Matt,61,72
idti59NI93iRhCFPhPqa6w,Jacob,25,12
W44rJL6G6Ivr-sCOqd7OCw,Michelle,5,0
FYxnntNtfcYfu0kXSVRCRg,Ryan,17,26
I1D2J0mpd3o1Xmrcw6MIGQ,Stephanie,1,1
krxF9jd_jrQlRSS2YaL_bw,Julie,3,0
68giQZyS593UFSW5nfmZgQ,Cathy,11,4
X57qi3Btxv6NTQ4ZLD-pSg,Megan,6,14
vCmXvKBkCP8himeisS6tTw,Julie,20,7
wywwHrRt1xuikv1026p1jg,No No,21,13
z5yaZQn1mt_hSlc0LVpBSg,Rich,27,7
ZCBYx0SH9f3TEfRzsh5NyQ,Kristianna,27,54
Nh23jX7bstulcFUqsXIKBQ,J,3,0
e1r1OpEJue_MlyzgfRWrhQ,Christina,10,6
DaDT9209FWE4Ta8UEU8_aQ,Behzad,9,5
NfkNnV3J1YZ7iVGS7u8s3g,Rahn,9,6
f31TH_1t3pHWViO-0M-4yw,H,19,18
_S7mtlZY5dhJOnWEM8NjOg,Sally,22,70
JkibzK-h7X90lUkrSZxtOA,Adam,1,0
ZyEj791t9_7-MHPDJU_gAA,F,65,44
O0xnOjxn2gA8uI3ce2-0Eg,Stacey,4,4
a25pbJwTVEFKNrTKlHQdwg,Erica,6,3
ttAiH24sGdWqbiFHNTL02A,Mark,37,14
zqx9N4Bp5b_Cjgui-o-EIA,Kurt,27,34
mu4v-QyDD1X1U79bEvbcZg,Tom,32,18
VSbPm9jjAnXiIbYiDfNACg,Jesse,4,8
TVfgdRaJGNPJ1ask84oNYw,Vivian,21,5
XrvM8COcDAp_sqmd7kH4yw,Denise,13,3
LRnGTrOVBW9unPCjHzXU1w,Mattie,3,2
Q76cF4w4HABmU7jSa5qc7w,Jackson,15,6
8bv76jxXhJEgDDEA2YfxYw,Joi,2,0
JpmHtJHJqw7GUME0AGYu2A,harry,3,12
d4nuMAUBTFW1tMtNKtwR9w,Gordon,21,12
4XDRGUqo2JJHYYKcvrfwIg,Lisa,48,138
a6Aib_5VaZUwdtzU-4ytig,Lois,7,13
Vy_sljPgBcOp1eddANvLBg,Brett,2,0
LA9i7HGXINAb6rONKf9NSQ,K,40,24
3Up6eE9ikvclNDxRmpEYHw,Ambrosine,33,15
-HVC24T20kUoylkl_aF8DQ,Kelly,8,13
QnCUCxvDa9YF0dM8W_0pvA,Kim,23,47
_ypH0ZtUTB9dfqxn8eymPQ,Jenny,2,0
jbd57ArzuMiigRjOHxzt-Q,Steve,15,12
dgQWj7NtpTbNMzJMxIBdjQ,F,30,22
ESXtwvKVcsgkwG1ftV9aJA,Sprstr,7,20
6sIs7nd7i8ykp1B2c6gK-g,Kathryn,2,1
1NI6w3xpTR7WoPMtohfU6g,Ana,13,16
NxXslvdE5ryFJwyxDfPTDQ,Hktr,6,0
hAhnGyjrASVXiD4p_CVI3Q,Rick,2,0
TITp0H-EMOBPVuXcI-pgCQ,Don,9,13
9-acfxlr9p6mEhdWOYadkw,R,41,35
4r7ZyOahEfGJgYRCc7jtIQ,Shawnee,1,0
7zkmq9JY2T84bZRxQa4x3A,Richard,2,2
efQyiAl4fajRH2KZ_g75Ww,Dwarren'ee,2,1
VNxqZjb0KrZ7w9QkLPocZw,Lemkin,3,0
G9_ZzHzivBXbZotGTW8x8A,Via,2,3
Zg4KxUvLBVccTzqe1538rw,Cloey,11,3
mJ6XFeNMELwvTZxqUXzKOQ,Terri,3,5
JXR8UmAwJBhgAtA5H76qSw,Bruce,6,9
iPPlREmb3GKqfTvcNh_sXw,Michelle,5,2
ND7b3RkiqcJBGnbfdxocLw,Ton,9,1
pPePTny0to-I-ZKLJdR2Tw,Lalon,3,0
gJS0i88zI-WTDBtoQl2QfQ,Darrin,6,0
2luYQEpzVY-_km2nbiEwmw,Sanna,1,2
lKuzPzqbkSaAa50AMVLGwg,Karen,4,0
7IUsC19e0nBzmthrPRSuhg,Tami,26,14
xx7jfLJFBp1DgrQueDs2XQ,Gregory,5,3
-MllqdPApjzuB7mQwi3QgQ,Leslie,5,0
2RY5Kme6L_vp_HL7um11QA,Tina,1,0
R0a4zDmEeC1sri6RwaXL9w,Marwa,15,6
1SKoGaVhJsQ17y0YE0xLig,Joyce,3,7
QOvEaVmwGnoVA5OoYqgahA,Grace,5,3
Bw0bxWPrtdqeyrezdD46iQ,Bob,24,15
x57p4vZucejMrCNhBBVgvA,J,1,1
7SANARQtakVpynEJB0ROtw,Freya,3,1
cRXEcOBaskMoZHc6K7chQg,larry,2,0
q5ARs8F-_EU1qsbefChiKw,Vanessa,5,2
IEBo5hwQtHW-7DZh0-R9bQ,Veronica,1,1
F4SsvtgVduT5tufCKiiekw,Annie,24,6
siV2x1nP5ciREcQCmmXAxw,Nicole,1,1
oW89YNNofntU_P5yAwDMAA,Kirk,8,2
qqisYFGfh9VjnHsYfgcEwA,Tarah,22,7
t_SGP5rqQFyNuRmQGTe2tA,Kirk,1,0
ouatL2vUtt0A1rMPThPjog,Nopuma,17,17
TUghmealxLTWMPaR5YMnHg,Paul,2,0
rjsw4FajNQhiFPb3azf6MQ,ShaQuan,5,6
SevGeWxML13-mMu3HnWpCw,Jennifer,5,4
MXei8p3YAZF3M5rFJMxVBg,Gary,5,4
nCQXzb8HpKEe5UiaGx3yJg,Jane,2,0
vAp7HfImEU70pNBMwTf3TQ,Debra,1,0
_6UjMJuj44IuEPeQuaQHUg,Laura,32,38
rQtg9zUGpIUmBjaE8Fwnaw,Right,2,0
Rj7h0U3Qm8NABv7IdBremg,Zen,54,50
nt5-vdLfW5qK_dYvcTINTw,Laurie,14,19
tbIrQ5l6N-KuOVDZTbrozw,Kaitlin,8,0
3RFU9iux8SLj9qlRX7ndjw,Chris,31,14
ftIZzfJQhh9AtkwF2ehXNA,Roger,6,2
W27d-tKPl_fQDnfYxwFE-w,Pat,7,11
M5lRQRnYzCHiqduQUtP5gg,T,8,2
BTmY2aDPF_XyobFAGKbGuA,Alexander,1,7
pJsfrvYz5Vgr_IC9_QSeoA,Peter,21,5
c0UxScbFZdjjpAkzhYg83Q,Renee,7,3
WCMZ_ZZIk555XAd8Qvb_8A,Ferrin,28,11
TJ7VAGskTtQ6NBnNv71SaA,Judi,1,2
d0ToAlFD2Ui_Ld7uEKVnzA,P,5,2
FiBuRNBSVTGeO7J5JUd2ZA,Monica,2,0
WbV7mzZesbXub_kJ7E2r4A,Greg,1,1
aENp5k3AOEioSD5Ls0N2IA,Scott,1,0
D1USyP1hD5RSFJF0m_C7Fg,Leisa,12,36
_urHUmudm-PXXHGmqtqPdg,Ellie,3,1
niTiAK94O65eNhXYqB6mkg,Cheryl,1,8
UUe0vLN0_to5d3hDe30g5w,Veronica,2,3
WFqTUBC0NOlLiA__yDy1gQ,Connor,4,0
FZpQOrTGWh5jmZsQg3DZMA,Fred,12,5
UHzHD3S69JDPX5NPrHfp-w,Ron,29,10
Ty1oL-AlFF0yxZePc_eTgQ,Michelle,14,12
0Ryc1kn4m9cvmohgA6SQ2w,Cam,1,1
ofOr3EX5qUxxEx1SZlLL5Q,Alena,4,1
lgXbijKxP0S7fAv4j4LDgw,Kailey,1,0
GYqrHdqC_MmRxY-t5r6KSA,dakota,5,1
fM0PsgzSvg9TiFWY84-NNA,Elizabeth,10,8
Wn0C-4D-AoZD2metbqJV9Q,Danielle,5,3
XkDT7eb2AzK_19GnuQnjEw,Melisa,2,1
I9GiU-spWCAxw4f-r0qiiQ,Jessie,2,0
jY6ghuxw3ZT5dFbco5jcKQ,R,4,2
vARLpPnzAenrZjO8tHIFrQ,V,6,42
6rdp47m9jraEcJiRPO69hw,J,44,79
RDqk1lQ7dCsgcpxYJCmeDg,Matthew,27,52
-wzMbf0biyhgI1sYYxltQg,Mike,1,0
UmDj062nT1Cn60R4ubhH4A,Karen,4,0
YZfsNFMyyZlpNvp9E1wOFw,William P.,3,4
j5gNED1-3QnZSwga_vrjeg,Michael,4,0
Swhh2UIupB2voA5OaPa_Eg,Esther,22,15
nBKN3j6v6quHB0HCS7OYfA,Amy,34,25
i16iH5KMezuw_Z4TTsXFTQ,Frank,9,13
qpZFQ-fWT2_iC4BXmKQfoQ,Shawn,2,1
UDRWaUv23lIPBF8wH-fYgw,Tracy,5,8
gnUjYqllfMNFM9sxvtxEYQ,Kim,2,0
3j7yFVZKZYvPoPsUvOb4Sw,Unjray,1,1
7Gt4bgf9f18uYsZ3XmM_Iw,J.,35,7
h4rWLc0fquAyhCF5zChkHw,Abby,7,3
k_XA4whJunmMtZVnjUusyQ,Leslie,2,0
RyfLiENcuY6aPZrFse7o_Q,Melissa,7,3
6l5hubzmv2vVkXpyCkkulg,Gab,9,0
C8GodY1c0S2HUNb1t35uIQ,Sasha,5,2
pkX_Q_oo-k37uRQKI_Z1fQ,Michelle,2,2
4WnfjOWNlqmYH19uNDvLZQ,Kim,10,3
Hxr02YM-hWKqyw3lEpJiPA,Kari,7,4
BCyGRypHHpsPHNRDd2hZXQ,Kira,14,30
LfiqJA8UPRgsCyvhEUvkiQ,Lassard,19,65
0Qqd6SGoyOLJ1BMB592dyQ,Sara,6,4
oZe7dgUcCTL6Mi_tlsH9RA,Andy,6,2
QqV1D-auoUj8B3Rt-gqvrQ,Mayra,3,0
WcsVkfxsf80M619RGZGMPA,Kevin,1,0
lTPkW3sygQIiLgt_Ois8mQ,T,9,2
jsSELSzv8bMsE6Qn4jF75Q,Runner,44,46
egTZJ-DIIWjwdNYrnuB1PA,Kelli,11,10
Ho8VttjWYJZDZuCwvZVP9Q,Don,5,5
J3leqdmZ5-MFwgb-Zc8U-g,Shawn,1,1
_wxTrJxdWDVn1d5O7_QveQ,Kori,28,2
O8FwV02hyyAzMZD4DFevEw,TruReviewGal,10,8
k7bajbMDEdj-Pl7O5o9zaA,John,8,7
1o-FgOtDEt0SW8ZB-D2btA,Em,14,17
GK113dbr-eHXpnG4HFMgqA,James,44,17
8JTm9KqXLMH7cL_cH2d7Qw,Sara,44,5
7d_MR1TtGqfo8PA1r-iTPQ,Christina,4,4
hUMR0UKQdWVnoPy8VuPniw,Jamese,4,2
RYCTW2yyx7BE3shvrgCXAw,Joel,1,1
dM2T5Dn51TJb_m45NUFUFg,Dan,25,34
vgBWfsf6eB1yEQBOHAO9gA,Yvette,1,0
UjiMJCZeOHh5C_lwVPlXBA,Alex,4,9
TrFpZ-EygtneUecruH6yyA,Pamela,3,0
AZjXdopVrggSqRxxJXQ2OA,George,1,0
7HIcIr6GbjKcmVfo7F0Qdg,Dixie,29,9
ydC2sRx_gI6AOD0mEiMm8g,Robert,2,1
50PJn-Bo4O0kOpM-PahQWw,Christyn,27,39
6TpJEDdlWAsJVz25vikl8Q,JogaKat,34,46
FLSxWTwjdC6zfyxz8VA-GA,Camille,33,31
13CLuOAUBz9Yk1nru0oSbQ,Della,17,27
OCxvCw6JQYydjR-2rl-Dyw,Robert,19,7
-RpRhAN0Hr-El_EdcXlIIA,Dan,9,2
w_ibIFjr4u-tR7ePF9kgZw,Vasco,6,1
dfHZnuN7zkjrxRqhY0zpDg,Tom,9,1
OuTXIwD855Ll0_YWkXZRKA,Ronald,2,0
ViXDwHYoChcT7gwMiqqCpg,B,35,29
O6qUQQmBNeP4rifYgW7_Zg,Erica,22,23
9wCpmFockW5wS7SC1LI8Pg,Dawn,1,0
iKfBR0eMsM4GjT-s2MVTeQ,Jenny,24,7
