hotel_id,hotel,stars,address,city_id,latitude,longitude,categories,attributes,source_id
n_024s43f-usTmmzPn8vIQ,Enterprise Rent-A-Car,3.0,1927 Brinson Rd,1778.0,28.1858312,-82.4676888,"['Hotels & Travel', ' Car Rental']",None,1
QcKOGUK3y7xOv3XNFX9Ukw,Avis Rent A Car,2.0,594 Brandon Town Center Dr,379.0,27.9290643524,-82.3242680494,"['Hotels & Travel', ' Car Rental']",None,1
I9or-Qu47AbReJLS43TcBw,Tasty Venues,4.5,951 E Brandon Blvd,379.0,27.9371711,-82.2698738,"['Hotels & Travel', ' Food Tours', ' Cooking Classes', ' Arts & Crafts', ' Home & Garden', ' Restaurants', ' Cafes', ' Shopping', ' Home Decor', ' American (New)', ' Tours']","{'HasTV': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BYOB': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'Corkage': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
Ym4lR5MHWpUJhsieITRqgA,Home2 Suites by Hilton Brandon Tampa,4.5,10323 Palm River Rd,379.0,27.938013,-82.3325994,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']",{'BusinessAcceptsCreditCards': 'True'},1
U2N51NIJXW0tOYvBeE4sog,Tranquil Escape Skin and Nails,5.0,713 Lithia Pinecrest Rd,379.0,27.928036,-82.2741361,"['Day Spas', ' Hair Removal', ' Skin Care', ' Beauty & Spas']","{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'WheelchairAccessible': 'False', 'RestaurantsPriceRange2': '2'}",1
pG6457EJcmfAAb6LV9m1gg,Hand & Stone Massage and Facial Spa,3.5,"11009 Causeway Blvd, Ste 106",379.0,27.9224084875,-82.3281979,"['Day Spas', ' Skin Care', ' Massage', ' Beauty & Spas']","{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'AcceptsInsurance': 'False', 'WiFi': ""u'free'""}",1
yfFIKKSdl5_NXs6bpvCMbA,The Wishing Well Guesthouse,4.0,144 Old York Rd,8457.0,40.361472,-74.96682,"['Hotels & Travel', ' Guest Houses', ' Bed & Breakfast']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
wVGeGxHHUMm4EgzAprLKAw,Holiday Inn Express & Suites Wilmington-Newark,4.0,1201 Christiana Rd,21327.0,39.6740245161,-75.679453722,"['Hotels & Travel', ' Venues & Event Spaces', ' Wedding Planning', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
wt6uzR-k0mv7Xe3sPRx3MA,Courtyard by Marriott Wilmington Newark/Christiana Mall,3.0,48 Geoffrey Dr,21327.0,39.6866492,-75.6531494,"['Hotels & Travel', ' Event Planning & Services', ' Hotels', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'None'}",1
5MjB9464NZhyJGGwNeZuvA,Hampton Inn and Suites Clayton/St Louis-Galleria Area,3.5,216 N Meramec Ave,2426.0,38.6546364,-90.3388911,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
ayTrP-Gd9bZDTcgdD6WwFQ,Ramada by Wyndham Levittown Bucks County,2.0,6201 Bristol Pike,881.0,40.1221767,-74.8431131,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
lVv-IO-i6rDs2b5tlPC_hw,InTown Suites,1.5,665 Myatt Dr,2437.0,36.2934118,-86.6947792,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
4KE2HDFLNffXQ7_DdVFhlg,Avis Rent A Car,4.0,151 N Dupont Hwy,2350.0,39.674928,-75.59788,"['Hotels & Travel', ' Car Rental']",None,1
aRgYwStLhy7ZZVFiKJF8Tw,Airport Direct,3.5,"4707 140th Ave N, Ste 207",371.0,27.899886,-82.697294,"['Hotels & Travel', ' Transportation', ' Airport Shuttles']",None,1
3WTB4ngzQ31QPJOcH21NCg,Residence Inn St. Petersburg Clearwater,3.5,5050 Ulmerton Rd,371.0,27.8930300885,-82.7015054226,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
NCV6RkYHqa1AwGVypLhobA,Jolley Trolley ,2.0,410 N Myrtle Ave,371.0,27.970426,-82.7961691,"['Hotels & Travel', ' Party & Event Planning', ' Event Planning & Services', ' Party Bus Rentals', ' Public Transportation', ' Transportation']",None,1
38kMOKCtqbzaRcAw3HKk7g,TownePlace Suites St. Petersburg Clearwater,3.0,13200 49th St N,371.0,27.8918387,-82.7011577,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
VKwPAl11iuM_YkEwm07sYQ,Hibiscus Spa,4.5,400 Mandalay Ave,371.0,27.9788772,-82.8279609,"['Day Spas', ' Beauty & Spas', ' Hair Salons']","{'WiFi': ""u'free'"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'BikeParking': 'True'}",1
Ab7nP4TyfBw9JzXOHcm0WQ,Hilton Franklin Cool Springs,4.0,601 Corporate Centre Dr,13848.0,35.9480125,-86.8102673,"['Hotels & Travel', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces']","{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'paid'""}",1
IzPaKFuTapl94B6iMjz3sw,Hampton Inn & Suites Franklin Berry Farms,5.0,7101 Berry Farms Crossing,13848.0,35.8621657129,-86.8451737181,"['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
kbmiDjKovj2uB3LWnNSJhw,Candlewood Suites Avondale-New Orleans,3.0,3079 Highway 90 W,5878.0,29.9094224,-90.2076518,"['Hotels & Travel', ' Hotels', ' Venues & Event Spaces', ' Wedding Planning', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3'}",1
hl0cZiAS3aEQGT4fzcISnA,Quality Inn,2.0,65 Geoffrey Drive,932.0,39.6864715769,-75.6522936356,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
Ohnd1G90NUdMtpooa_SXbQ,Avis Rent A Car,3.0,330 Mayfield Dr,5190.0,35.9544314,-86.8021158,"['Hotels & Travel', ' Car Rental']",None,1
ToTeuDR6SQkcwS4ppBq3tA,Home2 Suites by Hilton Nashville Franklin Cool Springs,3.5,107 International Dr,5190.0,35.9558412,-86.80557,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True'}",1
fei3avQ1kztdbpPDb3b7vQ,Alton's Best Cabs,2.0,1317 Milton Rd,572.0,38.8980261,-90.13555,"['Hotels & Travel', ' Transportation', ' Taxis']",None,1
CZkcQugEnx6ABMEf6xV0qg,Holiday Inn Express Hotel & Suites,4.0,10826 US Hwy 19,7752.0,28.3150866,-82.6984878,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
1L295h7W__0Ofs3tIXjI-w,Holiday Inn Express & Suites Port Richey,3.0,10619 US 19,7752.0,28.3117006392,-82.7005095877,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'ByAppointmentOnly': 'False'}",1
y4svVMvwGBRqBcUsUhd4Ww,Enterprise Rent-A-Car,4.0,2401 W Main St,907.0,40.139169,-75.38498,"['Hotels & Travel', ' Car Rental']",None,1
C9CSfI4R5w2T9N4HJ9OCIg,Malvern Septa Train Station,3.5,61 N Warren St,7311.0,40.036735,-75.5156826,"['Hotels & Travel', ' Train Stations', ' Public Services & Government']",None,1
9FYoGKO-d6LEgQzs-gVawA,"Desmond Hotel Malvern, a DoubleTree by Hilton",3.0,1 Liberty Blvd,7311.0,40.0556379212,-75.5269138112,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces', ' Restaurants']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'very_loud'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True'}",1
OJG4aE2X7ozDIsiSG04FGg,Enterprise Rent-A-Car,3.0,10945 Lebanon Rd,1133.0,36.231356,-86.508644,"['Hotels & Travel', ' Car Rental']",None,1
FqAZGAmjnAlaNBEb98-1eA,Brentwood Suites,3.5,622 Church St E,985.0,36.0340529,-86.7791436,"['Hotels & Travel', ' Event Planning & Services', ' Hotels']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
--FWWsIwxRwuw9vIMImcQg,Blue River Canyon Day Spa & Store,3.5,4908 Thoroughbred Ln,985.0,36.0367322,-86.7910447,"['Day Spas', ' Beauty & Spas']","{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",1
KGkCY7_EWVuJ-86ZPL7UtA,Hand & Stone Massage and Facial Spa,3.0,"201 Franklin Rd, Ste 170",985.0,36.0332027,-86.7897969,"['Day Spas', ' Skin Care', ' Beauty & Spas', ' Massage']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}""}",1
Jckw_X7UbF0PUSaMipCeog,Sleep Inn & Suites,2.5,150 S Eastgate Court,6064.0,36.186038578,-86.4107370203,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True'}",1
DgKpGDlX0U7T2XaKG9uvcQ,WoodSpring Suites Lebanon,1.0,205 North Eastgate Ct,580.0,36.1852989,-86.4116837,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4'}",1
KPjkXop27x5NHsol_85y_A,Red Roof Inn,1.5,32000 US Hwy 19 N,766.0,28.0626773,-82.7394484,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
eNDmwbkedbpxq5taws9AqA,Innisbrook Resort,3.0,36750 US Hwy 19 N,766.0,28.1106808856,-82.7545171964,"['Resorts', ' Hotels', ' Active Life', ' Hotels & Travel', ' Event Planning & Services', ' Beauty & Spas', ' Day Spas', ' Golf']","{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True'}",1
bP8Y5cHMda64Z3tGA-cYzw,Glossy 130 Nails & Spa,4.0,35817 US Hwy 19 N,766.0,28.0980134,-82.739562,"['Day Spas', ' Skin Care', ' Beauty & Spas', ' Nail Salons']","{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}",1
ssPN3I90vNKRV55yxS3fog,MassageLuXe,2.0,30569 US Hwy 19 N,766.0,28.0509658,-82.7359891,"['Day Spas', ' Beauty & Spas', ' Massage']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
ufZQ3_SVnhF-MYxoklH2JQ,Arielle's Country Inn,4.0,740 Allentown Rd,6217.0,40.367281,-75.382751,"['Hotels & Travel', ' Hotels', ' Restaurants', ' Steakhouses', ' Event Planning & Services']","{'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'HasTV': 'False', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}",1
xoRQ94Cgwjizxax0mVLJtQ,Holiday Inn Express Troy,3.0,2011 Formosa Rd,9683.0,38.7347825175,-89.9148165754,"['Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services', ' Hotels']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",1
pR0-dgBSX1BOvnKSuufGWA,Enterprise Rent-A-Car,3.0,190 S Dupont Hwy,1913.0,39.6565945746,-75.6130749977,"['Hotels & Travel', ' Car Rental']",None,1
ZHS0Avo3KPXtCXsVAgSacg,Fairfield Inn & Suites Wilmington - New Castle,3.5,2117 N Dupont Hwy,1913.0,39.7013255273,-75.5722635,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
gZsR1V2uhXlN_GIblnR8-w,Thrifty Car Rental,2.5,1675 Airline Dr,707.0,29.9804988,-90.2497409,"['Hotels & Travel', ' Car Rental', ' Automotive', ' Parking', ' Truck Rental']",None,1
9BVO07g5PruWhckWtTdL4w,Enterprise Rent-A-Car,4.5,284 Mallory Station Rd,1678.0,35.9558942178,-86.8272479475,"['Hotels & Travel', ' Car Rental']",None,1
wUFY5xl9gAQRtqWcc1UcTA,Hampton Inn & Suites St. Petersburg/Downtown,4.0,80 Beach Dr NE,18181.0,27.7717398328,-82.6336238533,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
7_UhyUmnFY_Y1gMJ1W4DdQ,The Inn On Third,4.5,342 3rd Ave N,18181.0,27.7747056,-82.6380889,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
bSEFFmnlHaoPY-FKRVmWxg,Hotel Isis,4.0,17566 Gulf Blvd,9525.0,27.8245286,-82.8289499,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
Jw-ENQw-OGGwpM3nA3ywqw,Best Western Plus Philadelphia Airport South,3.0,1450 Providence Ave,4459.0,39.8600105,-75.3603015,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
asOD84ExnJvTbxGvCvFogA,Hampton Inn & Suites Tampa Northwest/Oldsmar,3.5,4017 Tampa Rd,2707.0,28.0379187,-82.6573795528,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
KgnUoaHcxeVlaFMxY_R80g,Comfort Inn & Suites,2.5,7120 S Springs Dr,20105.0,35.9532318115,-86.8162155151,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
pKUSoVcaGmhfF7ttpegctw,Hampton Inn St. Louis/Westport,3.5,2454 Old Dorsett Rd,1492.0,38.7165115,-90.4454874285,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
qUSqYsxEK4jObwlhdPFFUg,The Arbors Seaside Cottages,4.5,218 Gulf Blvd,6923.0,27.880015,-82.850498,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Vacation Rentals']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",1
RJiepHovHAZFZPMVSVsjpA,Holiday Inn Express & Suites Edwardsville,4.5,1000 Plummer Dr,1665.0,38.7905074,-89.9778898,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
QMsl94tHgV-eOBZcXU6ABA,Comfort Inn NJ State Capital Area,2.5,7 South Pennsylvania Avenue,15367.0,40.2066915,-74.7752016,"['Hotels', ' Event Planning & Services', ' Bed & Breakfast', ' Hotels & Travel']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
gGyPa2upZ33_cZxryI1hZg,Residence Inn Reno Sparks,4.0,300 Legends Bay Dr,415.0,39.533397,-119.723918,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']",None,1
83vhrbmdBvgUvdBedTEP7A,Americas Best Value,1.5,5768 Old Hickorty Blvd,2518.0,36.1722116,-86.5998643,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1'}",1
rdLe7EsFbLMD-oI6oT92Bw,Tulip Nails Hermitage,2.0,3873 Lebanon Pike,2518.0,36.1936340164,-86.622503006,"['Day Spas', ' Beauty & Spas', ' Nail Salons']","{'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",1
ds-WKG5VrggQUaCG30eJ0w,Red Roof Inn New Orleans - Westbank,1.0,3750 Westbank Expy,2004.0,29.8958425204,-90.0876633653,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']",{'BusinessAcceptsCreditCards': 'True'},1
Nhd13EAGVISQNN4cSeWRvw,Holiday Inn Fort Washington,2.0,432 W Pennsylvania Ave,5126.0,40.1346676,-75.2086223,"['Hotels', ' Hotels & Travel', ' Venues & Event Spaces', ' Event Planning & Services', ' Resorts']","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '2'}",1
n9fFd_afvogsu3kx7iWNeA,Fairfield Inn Wilmington,3.5,65 Geoffrey Dr,133.0,39.6865699,-75.6522705,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",1
3t9vMieL_L7Mkz5WDo7Suw,Hilton Garden Inn Nashville/Smyrna,3.0,2631 Highwood Blvd,864.0,35.9720824011,-86.5718434658,"['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
TNPo-te7po7XRAbpkrx-Ww,"Homewood Suites by Hilton Doylestown, PA",4.0,2650 Kelly Rd,2533.0,40.2650898406,-75.1342856884,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",1
101Wj9K1xRUTk0fNfM7QSA,Rice Creek Rv Adult Resort,4.5,10719 Rice Creek Dr,445.0,27.8450814,-82.3253922,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']",None,1
CqQSzXFLH7lE2CKzUWH42g,Elite Spa & Nail,3.0,13170 US Hwy 301 S,445.0,27.7928906382,-82.3331682733,"['Day Spas', ' Waxing', ' Hair Removal', ' Nail Salons', ' Beauty & Spas']","{'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}",1
ktxiQja3uQ5yi7CBr1nz1w,"Red Roof Inn St Louis - Troy, IL",3.5,2030 Formosa Rd,11173.0,38.7347897753,-89.9139,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}",1
ug2sjYinbU_4N3zdjL0vvw,Courtyard by Marriott Philadelphia Willow Grove,2.5,2350 Easton Road Route 611,2841.0,40.165949,-75.126158,"['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'BusinessAcceptsBitcoin': 'False'}",1
brXlrqQLsPPO0TK6SyY0SA,Homewood Suites by Hilton Wilmington-Brandywine Valley,4.0,350 Rocky Run Pkwy,653.0,39.8186232213,-75.551785,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}",1
y4gdzJDdDIGxEsMJfZUsoQ,Super 8 by Wyndham HermitageNashville,2.0,1414 Princeton Place,14374.0,36.172741,-86.6035799,"['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",1
woR_IVEe-L8GgEBgq-YxgA,Red Roof Inn Indianapolis - Greenwood,2.5,110 Sheek Rd,738.0,39.6129696238,-86.0761965883,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",1
06Fw40aGMI_sInznweYLow,Hilton Garden Inn Valley Forge/Oaks,3.5,500 Cresson Blvd,2240.0,40.1301725089,-75.4505982809,"['Hotels', ' Restaurants', ' Event Planning & Services', ' Venues & Event Spaces', ' Hotels & Travel', ' American (Traditional)']","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",1
bjfYldiKaG1XxU2TBB86yw,Candlewood Suites Indianapolis - South,3.0,1190 N Graham Rd,5260.0,39.632266,-86.064428,"['Hotels', ' Party & Event Planning', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}",1
viyqXip4sG-g83DE9sqKiQ,The Inn On Holly,4.5,120 W Holly Ave,4076.0,39.732757,-75.133786,"['Bed & Breakfast', ' Hotels & Travel']","{'WiFi': ""u'free'""}",1
wNUjZ7NcJYdR1Xxa20ymIA,The Brentwood A Bed & Breakfast,2.5,6304 Murray Ln,4302.0,36.0153894,-86.8387054,"['Bed & Breakfast', ' Event Planning & Services', ' Hotels & Travel', ' Hotels']","{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1
2dPiEMXII3wF4uNCeWDEpg,Clayton Plaza Hotel,3.5,7750 Carondelet Ave,3385.0,38.648477,-90.3364872,"['Resorts', ' Event Planning & Services', ' Hotels', ' Venues & Event Spaces', ' Hotels & Travel']","{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}",1
