,Dirección,Descripción,Atributos,Latitud,Longitud,Scores
1145,"2926 Tulare , Fresno, CA 93721, Estados Unidos","Este hotel se encuentra a solo 1,6 km del Club One Casino. Ofrece un desayuno caliente gratuito y habitaciones con TV de pantalla plana por cable.

Las habitaciones de La Quinta Inn Fresno Yosemite tienen conexión Wi-Fi gratuita, cafetera y utensilios de planchado.

El desayuno gratuito del Fresno Yosemite La Quinta Inn incluye gofres, cereales calientes y fríos, pan, magdalenas, fruta fresca, café y zumo.

El hotel también tiene una piscina al aire libre y un gimnasio.

La Quinta se encuentra a 10 minutos en coche de Roeding Park y a menos de 15 minutos a pie del William Saroyan Theater.",,36.74084869,-119.77983177,"[{'Personal': '7.1'}, {'Instalaciones y servicios': '6.0'}, {'Limpieza': '6.3'}, {'Confort': '6.4'}, {'Relación calidad-precio': '6.3'}, {'Ubicación': '6.6'}, {'WiFi gratis': '7.4'}]"
1146,"La Jolla, San Diego, 92037, Estados Unidos","La Jolla Breezes está en el barrio de La Jolla, en San Diego, y dispone de alojamiento con piscina privada, wifi gratis y cajero automático. Este alojamiento con vistas al mar ofrece balcón.

Esta casa o chalet con aire acondicionado consta de 5 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 4 baños con bañera o ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en la casa o chalet.

Se puede descubrir la zona practicando ciclismo en los alrededores.

La Jolla Shores Beach está a 1,8 km del alojamiento, y Scripps Beach está a 2,1 km. El aeropuerto (Aeropuerto internacional de San Diego) está a 17 km.","['WiFi gratis', 'Cafetera', 'Tostadora', 'Habitaciones sin humo', 'Piscina al aire libre', 'Parking en el alojamiento']",32.856877,-117.246898,[]
1147,"6826 W Sunset Blvd, Hollywood, Los Ángeles, CA 90028, Estados Unidos","Hotel H-Wood ofrece habitaciones con aire acondicionado en el barrio de Hollywood, Los Ángeles, a menos de 1 km de Auditorio Dolby Theatre. Este hotel de 3 estrellas ofrece recepción 24 horas. Edificio Capitol Records está a 1,8 km del hotel y Hollywood Bowl, a 2,1 km.

Todas las habitaciones de este alojamiento están equipadas con TV de pantalla plana.

Universal Studios Hollywood está a 4,9 km del alojamiento, y Museo de Arte del Condado de Los Ángeles (LACMA) está a 5,8 km. El aeropuerto (Aeropuerto de Hollywood Burbank) está a 12 km.","['Habitaciones sin humo', 'Recepción 24 horas', 'Parking gratis', 'Piscina al aire libre', 'Aire acondicionado']",34.097609,-118.339703,"[{'Personal': '6.6'}, {'Instalaciones y servicios': '5.8'}, {'Limpieza': '6.3'}, {'Confort': '6.4'}, {'Relación calidad-precio': '6.1'}, {'Ubicación': '7.5'}]"
1148,"2425 Merced Street, Fresno, CA 93726, Estados Unidos","Este hotel está situado en el centro de Fresno, California, junto al recinto multifuncional Selland Arena y a diversos lugares de interés. Alberga una piscina al aire libre y un restaurante Subway.

El Americas Best Value Inn Fresno ofrece comodidades modernas, tales como conexión Wi-Fi gratuita y aire acondicionado. Además, proporciona aparcamiento gratuito y dispone de recepción abierta las 24 horas.

El centro comercial Fig Garden Village, situado junto al Fresno Americas Best Value Inn, cuenta con diversos comercios y locales de restauración. El Museo de Arte de Fresno y el parque zoológico Chaffee se encuentran a poca distancia en coche.",,36.74050393,-119.78868172,"[{'Personal': '6.4'}, {'Instalaciones y servicios': '6.0'}, {'Limpieza': '6.2'}, {'Confort': '6.4'}, {'Relación calidad-precio': '6.2'}, {'Ubicación': '6.8'}, {'WiFi gratis': '5.9'}]"
1149,"2514 White Lane, Bakersfield, CA 93304, Estados Unidos","El Bakersfield Inn & Suites está situado a 8 km del Museo de Arte de Bakersfield y cuenta con piscina al aire libre. Este hotel de California ofrece aparcamiento gratuito y habitaciones con conexión Wi-Fi gratuita y TV por cable.

Las habitaciones incluyen caja fuerte, microondas, nevera, utensilios de planchado y cafetera.

El hotel alberga salas de reuniones, instalaciones de negocios y recepción abierta durante las 24 horas. Todas las mañanas se sirve un desayuno gratuito con productos fríos.

El Bakersfield Inn se encuentra a 1,6 km del centro comercial Valley Plaza y a 4,8 km del casino Golden West. La Universidad Estatal de California de Bakersfield está a 9,6 km, mientras que la autopista de Bakersfield queda a 17,7 km.",,35.31788502,-119.03125271,"[{'Personal': '6.8'}, {'Instalaciones y servicios': '6.0'}, {'Limpieza': '6.3'}, {'Confort': '6.3'}, {'Relación calidad-precio': '6.4'}, {'Ubicación': '6.9'}, {'WiFi gratis': '5.3'}]"
1150,"625 Hotel Circle South, Mission Valley, San Diego, CA 92108, Estados Unidos","Situado en Mission Valley, a pocos minutos de varias de las atracciones más emocionantes de San Diego, este hotel ofrece a los huéspedes servicios y comodidades convenientes, así como cómodas habitaciones.

El Hotel Iris-Sea World-Zoo-Mission Valley se encuentra cerca del parque Balboa, del distrito de Gaslamp y de algunas playas preciosas. A unos pocos km del hotel, los huéspedes pueden explorar el Zoológico de San Diego, SeaWorld y el Museo USS Midway. La parada de tranvía está a solo 1 calle.

El Hotel Iris dispone de pi Con servicios en todas las habitaciones, como acceso gratuito a Internet inalámbrico, este hotel es una gran opción para una estancia tranquila.",,32.76016427,-117.16923237,"[{'Personal': '7.0'}, {'Instalaciones y servicios': '5.9'}, {'Limpieza': '6.1'}, {'Confort': '6.1'}, {'Relación calidad-precio': '6.1'}, {'Ubicación': '7.4'}, {'WiFi gratis': '6.9'}]"
1151,,,[],,,[]
1152,"1536 North Western Avenue, Hollywood, Los Ángeles, CA 90027, Estados Unidos","Este hotel está ubicado en Hollywood (California), tiene vistas al famoso letrero de Hollywood, ofrece un desayuno gratuito para llevar a diario y está bien comunicado con la autopista 101 y a solo unos minutos de numerosos lugares de interés.

Las habitaciones del Super 8 by Wyndham Hollywood/LA Area disponen de cafetera, nevera y conexión gratuita a internet de alta velocidad.

Este hotel cuenta con centro de negocios y aparcamiento gratuito.

El Super 8 by Wyndham Hollywood/LA Area está cerca de lugares de interés como el parque Griffith y el Paseo de la Fama de Hollywood. También está cerca del Teatro Chino de Grauman y del anfiteatro Hollywood Bowl.","['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Recepción 24 horas', 'Tetera/cafetera en todas las habitaciones', 'Habitaciones familiares', 'Aire acondicionado', 'Adaptado personas de movilidad reducida', 'Ascensor', 'Desayuno']",34.09911107,-118.3091256,"[{'Personal': '6.0'}, {'Instalaciones y servicios': '5.6'}, {'Limpieza': '6.3'}, {'Confort': '6.3'}, {'Relación calidad-precio': '5.8'}, {'Ubicación': '7.0'}, {'WiFi gratis': '6.7'}]"
1153,"901 West Manchester Boulevard, Los Ángeles, CA 90301, Estados Unidos","Este hotel situado a poca distancia de los lugares de interés de la zona ofrece muchas comodidades, entre ellas WiFi gratuita.

El Days Inn by Wyndham Los Angeles LAX/VeniceBch/Marina DelRay está bien comunicado con la autopista I-405, Venice Beach y el casino y el hipódromo de Hollywood Park. Se proporciona servicio de enlace gratuito con el aeropuerto de Los Ángeles, En las inmediaciones se encuentran el mundialmente famoso Sunset Strip y varias discotecas populares, restaurantes y centros comerciales.

A primera hora de la mañana, el Days Inn by Wyndham Los Angeles LAX/VeniceBch/Marina DelRay sirve un desayuno continental gratuito. Las habitaciones disponen de microondas, nevera y cafetera. El hotel cuenta con piscina al aire libre y servicio de recepción las 24 horas.","['WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Servicio de lavandería', 'Servicio de limpieza diario', 'Habitaciones familiares', 'Aire acondicionado', 'Calefacción', 'Adaptado personas de movilidad reducida', 'Desayuno']",33.96153735,-118.37208107,"[{'Personal': '6.8'}, {'Instalaciones y servicios': '5.7'}, {'Limpieza': '6.1'}, {'Confort': '6.1'}, {'Relación calidad-precio': '5.9'}, {'Ubicación': '6.5'}, {'WiFi gratis': '6.8'}]"
1154,"10518 Magnolia Avenue, Riverside, CA 92505, Estados Unidos","El hotel Rodeway Inn está situado junto a la autopista 91, a menos de 1 milla del centro comercial Galleria at Tyler, del parque de atracciones Castle Park y del centro médico Kaiser Permanente Riverside. El centro de convenciones Riverside, la Universidad de California, Riverside y la Universidad La Sierra están a 10 millas de este hotel de Riverside, California.

La base de la Reserva Aérea March, el aeropuerto internacional LA/Ontario y el centro de convenciones de Ontario están a unas 20 millas de distancia. Los lugares de interés populares como Disneyland y Knott's Berry Farm están a media hora del hotel.

El hotel admite mascotas y ofrece café gratuito, WiFi gratuita de alta velocidad y más de 80 canales por cable, como HBO y ESPN, por un suplemento.

Los huéspedes en estancia de negocios disponen de fax y fotocopiadora.

Todas las habitaciones de este hotel de Riverside, California, están equipadas con cafetera, secador de pelo, plancha, tabla de planchar, nevera y microondas. Además de las comodidades estándar, algunas habitaciones incluyen TV de pantalla plana. Hay habitaciones para no fumadores.","['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Piscina al aire libre', 'Toallas', 'Papel higiénico']",33.90937092,-117.46498883,"[{'Personal': '6.8'}, {'Instalaciones y servicios': '5.8'}, {'Limpieza': '5.9'}, {'Confort': '6.0'}, {'Relación calidad-precio': '6.2'}, {'Ubicación': '6.8'}]"
1155,"3110 Octavia Street, Marina District, San Francisco, CA 94123, Estados Unidos","Este hotel elegante de San Francisco está situado en el histórico distrito del puerto deportivo, a menos de 7 minutos de Fisherman's Wharf, y ofrece un desayuno continental diario. Hay WiFi gratuita.

Las habitaciones del Marina Inn están decoradas con papel pintado con motivos florales y camas de pino. Incluyen TV por cable, escritorio y ventilador.

Hay servicio de conserjería disponible en todo momento en el Marina. También se proporciona una guía de la ciudad en todas las habitaciones.

El Marina Inn se encuentra a menos de 2,4 km del submarino USS Pampanito. El establecimiento está a 3,2 km del Museo de la Familia Walt Disney.","['WiFi gratis', 'Habitaciones sin humo', 'Recepción 24 horas', 'Adaptado personas de movilidad reducida', 'Ascensor']",37.80084513,-122.42932186,"[{'Personal': '7.4'}, {'Instalaciones y servicios': '5.4'}, {'Limpieza': '5.7'}, {'Confort': '5.9'}, {'Relación calidad-precio': '6.4'}, {'Ubicación': '7.9'}, {'WiFi gratis': '6.1'}]"
1156,"409 North Crescent Drive, Beverly Hills, Los Ángeles, CA 90210, Estados Unidos","Este hotel está en Beverly Hills, a menos de 10 minutos a pie de Rodeo Drive. Cuenta con un porche comunitario en la parte delantera y habitaciones con TV.

Las habitaciones del Hotel del Flores presentan una decoración exclusiva e incluyen artículos de aseo gratuitos, conexión Wi-Fi gratuita y servicio de limpieza diario. Son todas para no fumadores.

La recepción está abierta las 24 horas.

El Del Flores Hotel está a 5 minutos a pie del Paley Center for Media y a 10 minutos en coche de la UCLA.","['WiFi gratis', 'Jardín', 'Habitaciones sin humo', 'Recepción 24 horas', 'Terraza', 'Parking en el alojamiento', 'Habitaciones familiares']",34.07136667,-118.40015575,"[{'Personal': '7.3'}, {'Instalaciones y servicios': '5.5'}, {'Limpieza': '6.0'}, {'Confort': '6.1'}, {'Relación calidad-precio': '6.2'}, {'Ubicación': '8.9'}, {'WiFi gratis': '6.8'}]"
1157,"3232 Riverside Drive, Bakersfield, CA 94105, Estados Unidos",,"['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Piscina al aire libre', 'Recepción 24 horas', 'Adaptado personas de movilidad reducida', 'Desayuno']",35.38380842,-119.042463,"[{'Personal': '7.2'}, {'Instalaciones y servicios': '5.7'}, {'Limpieza': '5.9'}, {'Confort': '6.0'}, {'Relación calidad-precio': '6.2'}, {'Ubicación': '6.3'}, {'WiFi gratis': '6.5'}]"
1158,"La Jolla, San Diego, 92037, Estados Unidos",,"['WiFi gratis', 'Cafetera', 'Tostadora', 'Habitaciones sin humo', 'Piscina al aire libre', 'Parking en el alojamiento']",32.831208,-117.278381,"[{'Personal': '4.5'}, {'Instalaciones y servicios': '4.5'}, {'Limpieza': '6.0'}, {'Confort': '5.0'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '8.0'}]"
1159,"10300 South La Cienega Boulevard, Los Ángeles, CA 90304, Estados Unidos","El Wingate by Wyndham LAX está situado en Los Ángeles y dispone de centro de fitness, WiFi gratuita y desayuno gratuito. Los huéspedes también podrán disfrutar de un servicio gratuito de enlace con el aeropuerto.

Las habitaciones cuentan con aire acondicionado, TV de pantalla plana por cable, zona de estar, microondas, nevera, cafetera y baño privado con artículos de aseo gratuitos.

El Wingate by Wyndham LAX cuenta con una recepción abierta las 24 horas y un pequeño mercado. También se proporcionan instalaciones para reuniones y una máquina expendedora. El establecimiento también alberga un centro de fitness.

El hotel se encuentra a 11,1 km del Museo de Historia Natural del Condado de Los Ángeles, a 13,4 km del Museo de Arte del Condado de Los Ángeles (LACMA) y a 13,7 km del distrito de Koreatown. El aeropuerto internacional de Los Ángeles está situado a 3 km.","['WiFi gratis', 'Gimnasio', 'Habitaciones sin humo', 'Ascensor', 'Recepción 24 horas', 'Tetera/cafetera en todas las habitaciones', 'Aire acondicionado', 'Calefacción', 'Parking privado', 'Desayuno']",33.94242446,-118.36987378,"[{'Personal': '6.7'}, {'Instalaciones y servicios': '5.4'}, {'Limpieza': '5.9'}, {'Confort': '6.0'}, {'Relación calidad-precio': '5.6'}, {'Ubicación': '6.7'}, {'WiFi gratis': '5.8'}]"
1160,"6021 Lankershim Boulevard, Los Ángeles, CA 91606, Estados Unidos","NOHO Hotel Hollywood LA está en Los Ángeles, a 11 km de Hollywood Bowl y a 11 km de Auditorio Dolby Theatre. Este hotel de 2 estrellas tiene habitaciones con aire acondicionado, baño privado y wifi gratis. Este alojamiento libre de humo se encuentra a 7,8 km de Universal Studios Hollywood.

Todas las unidades del alojamiento están equipadas con TV y artículos de aseo gratuitos.

El personal de recepción siempre está dispuesto a ofrecer información.

Edificio Capitol Records está a 12 km del alojamiento, y Letrero de Hollywood está a 15 km. El aeropuerto más cercano (Aeropuerto de Hollywood Burbank) está a 4 km.",,34.180037,-118.384429,"[{'Personal': '6.0'}, {'Instalaciones y servicios': '5.6'}, {'Limpieza': '5.8'}, {'Confort': '5.9'}, {'Relación calidad-precio': '5.7'}, {'Ubicación': '6.1'}, {'WiFi gratis': '6.7'}]"
1161,"128 Jones Street, Tenderloin, San Francisco, CA 94102, Estados Unidos","Bay Hotel se encuentra en el barrio de Tenderloin, en San Francisco. Ofrece alojamiento de 2 estrellas y habitaciones con wifi gratis. El alojamiento está a 12 min a pie de Union Square, a 1,5 km de Centro de Convenciones Moscone Center y a 3,7 km de Universidad de San Francisco. El alojamiento está a menos de 1 km de Ayuntamiento de San Francisco y a 500 metros del centro de la ciudad.

En el hotel, todas las habitaciones están equipadas con escritorio y TV de pantalla plana. En Bay Hotel, todas las habitaciones tienen ropa de cama y toallas.

Plaza Ghirardelli está a 3,8 km del alojamiento, y Estadio Oracle está a 3,9 km. El aeropuerto más cercano (Aeropuerto internacional de San Francisco) está a 20 km.","['WiFi gratis', 'Habitaciones sin humo', 'Toallas', 'Servicio de limpieza diario', 'Calefacción', 'Papel higiénico']",37.782534,-122.412061,"[{'Personal': '7.0'}, {'Instalaciones y servicios': '5.6'}, {'Limpieza': '5.7'}, {'Confort': '5.6'}, {'Relación calidad-precio': '6.0'}, {'Ubicación': '5.0'}, {'WiFi gratis': '6.8'}]"
1162,"Mission Beach, San Diego, 92109, Estados Unidos","Ostend Paradise se encuentra en San Diego, a 2 min a pie de Sail Bay Beach y a 300 metros de Mission Beach, en una zona donde se puede practicar ciclismo. El alojamiento está a menos de 1 km de Pacific Beach y tiene wifi gratis en todo el alojamiento.

La casa o chalet dispone de 3 dormitorios, TV con canales por cable, una cocina equipada con nevera y lavavajillas, lavadora y 3 baños con bañera o ducha. Hay toallas y ropa de cama en la casa o chalet.

En la casa o chalet, la clientela puede usar la zona de juegos infantil.

SeaWorld de San Diego está a 5,1 km del alojamiento, y Parque estatal del Centro Histórico de San Diego está a 7,9 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 8 km.","['WiFi gratis', 'Cafetera', 'Fogones', 'Habitaciones sin humo', 'Horno', 'Secadora de ropa', 'Parking en el alojamiento']",32.78219,-117.251683,"[{'Personal': '5.0'}, {'Instalaciones y servicios': '6.3'}, {'Limpieza': '6.7'}, {'Confort': '5.0'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '6.7'}]"
1163,"La Jolla, San Diego, 92037, Estados Unidos","Sea Spray está en el barrio de La Jolla, en San Diego, y dispone de alojamiento con piscina privada, wifi gratis y cajero automático. Esta casa o chalet está a 2,1 km de Wipeout Beach y a 13 km de Reserva natural estatal Torrey Pines.

La casa o chalet cuenta con balcón y vistas al mar, y tiene 4 dormitorios, una sala de estar, TV, una cocina equipada con nevera y lavavajillas, y 3 baños con bañera o ducha. Hay toallas y ropa de cama en la casa o chalet.

Se puede practicar ciclismo en los alrededores.

Cerca del alojamiento hay puntos de interés como La Jolla Shores Beach, Playa de las cuevas de La Jolla y Playa de La Jolla Cove. El aeropuerto (Aeropuerto internacional de San Diego) está a 16 km.","['WiFi gratis', 'Cafetera', 'Tostadora', 'Habitaciones sin humo', 'Piscina al aire libre', 'Parking en el alojamiento']",32.850674,-117.262123,"[{'Instalaciones y servicios': '5.0'}, {'Limpieza': '2.5'}, {'Confort': '7.5'}, {'Relación calidad-precio': '2.5'}, {'Ubicación': '10'}, {'Puntuación alta para San Diego': 'Puntuación baja para San Diego'}]"
1164,"756 Tourmaline Street, Pacific Beach, San Diego, 92109, Estados Unidos","Tourmaline Tower, que cuenta con vistas al mar, dispone de alojamiento con balcón a unos 3 min a pie de Pacific Beach. Esta casa o chalet ofrece parking privado gratis, recepción 24 horas y wifi gratis.

Esta casa o chalet con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y 3 baños con ducha y secador de pelo. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

Tourmaline Surfing Park Beach está a 3 min a pie del alojamiento, y Calumet Park Beach está a 1 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 11 km del alojamiento.","['WiFi gratis', 'Gimnasio', 'Tostadora', 'Fogones', 'Recepción 24 horas', 'Parking gratis']",32.8069281,-117.2595293,"[{'Personal': '5.0'}, {'Instalaciones y servicios': '7.5'}, {'Limpieza': '5.0'}, {'Confort': '10'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '5.0'}, {'Puntuación alta para San Diego': 'Puntuación baja para San Diego'}]"
1165,"25 Pacifica, Irvine, CA 92618, Estados Unidos","2 Bedrooms/2 Bathrooms Private Apartment with kitchen/pool se encuentra en Irvine y ofrece alojamiento con piscina privada, balcón y vistas al jardín. El alojamiento, que está a 15 km de Centro comercial South Coast Plaza, dispone de terraza y parking privado gratis.

Este apartamento de 2 dormitorios ofrece TV de pantalla plana, aire acondicionado y sala de estar. El alojamiento ofrece cocina.

Fashion Island está a 19 km del alojamiento, y Centro de Convenciones de Anaheim está a 25 km. El aeropuerto (Aeropuerto John Wayne) está a 12 km.","['Zona de cocina', 'Cocina', 'Parking gratis', 'Piscina', 'Estación de carga de vehículos eléctricos', 'Calefacción', 'TV de pantalla plana', 'Lavadora']",33.6536643,-117.74827719,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '6.3'}, {'Limpieza': '7.5'}, {'Confort': '6.3'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '10'}, {'Puntuación alta para Irvine': 'Puntuación baja para Irvine'}]"
1166,"North Doheny Drive 457, Beverly Hills, Los Ángeles, 90210-3995, Estados Unidos","2BR Upscale Hollywood Apartment New ofrece centro de fitness y wifi gratis, y está en el barrio de Beverly Hills, en Los Ángeles, a 4 km de Museo del Automóvil Petersen. Este apartamento está a 4,1 km de Museo de Arte del Condado de Los Ángeles (LACMA) y a 7 km de Auditorio Dolby Theatre.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

El apartamento dispone de piscina al aire libre.

Edificio Capitol Records está a 7,7 km del alojamiento, y Hollywood Bowl está a 8 km. El aeropuerto (Aeropuerto de Hollywood Burbank) está a 19 km.","['WiFi gratis', 'Gimnasio', '¿Está abierta la piscina?', '¿Se sirven desayunos?', 'Parking gratis', 'Piscina al aire libre', '¿Puedo aparcar aquí?', 'Aire acondicionado', 'Calefacción', 'Ascensor']",34.079703,-118.3900741,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '6.3'}, {'Limpieza': '6.3'}, {'Confort': '6.3'}, {'Relación calidad-precio': '6.3'}, {'Ubicación': '5.0'}]"
1167,"229 North Soto Street, Los Ángeles, CA 90033, Estados Unidos","El Antonio Hotel - Downtown Los Angeles, near Hollywood está situado en Los Ángeles, a 5,4 km del Staples Center. Las habitaciones tienen WiFi gratuita, y la recepción del establecimiento está abierta las 24 horas.

Las habitaciones de este hotel incluyen TV por cable, zona de estar y baño privado con ducha, toallas y artículos de aseo gratuitos. También se proporciona ropa de cama y ventilador.

El Antonio Hotel - Downtown Los Angeles, near Hollywood dispone de lavandería automática. También hay salón compartido con fogones y máquina expendedora de bebidas.

Este hotel se encuentra a 16,2 km de Sunset Strip, a 13,5 km del Paseo de la Fama de Hollywood y a 21 km del aeropuerto internacional de Los Ángeles.","['WiFi gratis', '¿Hay piscina?', '¿Se sirven desayunos?', 'Habitaciones sin humo', 'Recepción 24 horas', 'Servicio de lavandería', 'Servicio de limpieza diario', '¿Puedo aparcar aquí?', 'Aire acondicionado', 'Calefacción']",34.04587345,-118.20853638,"[{'Personal': '5.8'}, {'Instalaciones y servicios': '5.4'}, {'Limpieza': '5.8'}, {'Confort': '5.6'}, {'Relación calidad-precio': '5.7'}, {'Ubicación': '6.3'}, {'WiFi gratis': '6.3'}]"
1168,"6830 Sunset Boulevard, Hollywood, Los Ángeles, CA 90028, Estados Unidos","Este motel se encuentra en Sunset Boulevard, en pleno centro de Hollywood, a menos de 10 minutos a pie del teatro chino TCL. Cuenta con WiFi gratuita.

Las habitaciones del Budget Inn Hollywood son sencillas y disponen de aire acondicionado, TV por cable y artículos de aseo gratuitos.

El Hollywood Budget Inn se halla a menos de 10 minutos a pie del teatro Dolby Theatre y a 15 minutos en coche del centro de Los Ángeles.",,34.09781508,-118.33977923,"[{'Personal': '6.1'}, {'Instalaciones y servicios': '5.1'}, {'Limpieza': '5.5'}, {'Confort': '5.5'}, {'Relación calidad-precio': '5.6'}, {'Ubicación': '6.9'}, {'WiFi gratis': '6.0'}]"
1169,"4855 York Blvd, Los Ángeles, CA 90042, Estados Unidos","El Highland Park Motel ofrece alojamiento apto para mascotas en Los Ángeles, a menos de 1 km del Occidental College. Ofrece conexión WiFi y aparcamiento privado, ambos gratuitos.

Las habitaciones disponen de aire acondicionado y TV de pantalla plana con canales vía satélite, además de baño privado con bañera.

Por otra parte, hay una recepción abierta las 24 horas.

El Highland Park Motel se encuentra a 6 km del estadio Dodger, a 10 km de LA Live y a 16 km del aeropuerto Bob Hope, el más cercano.",,34.12225818,-118.20924935,"[{'Personal': '6.1'}, {'Instalaciones y servicios': '5.1'}, {'Limpieza': '5.4'}, {'Confort': '5.5'}, {'Relación calidad-precio': '5.6'}, {'Ubicación': '6.9'}, {'WiFi gratis': '5.0'}]"
1170,"4961 North Cedar Avenue, Fresno, CA 93726, Estados Unidos",,"['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Recepción 24 horas', 'Adaptado personas de movilidad reducida']",36.80734465,-119.75468472,"[{'Personal': '6.6'}, {'Instalaciones y servicios': '5.0'}, {'Limpieza': '5.2'}, {'Confort': '5.4'}, {'Relación calidad-precio': '5.7'}, {'Ubicación': '5.9'}, {'WiFi gratis': '6.1'}]"
1171,"6100 Knudson Drive, Bakersfield, CA 93308, Estados Unidos","Esta posada está situada a un corto trayecto en coche del centro de la ciudad de Bakersfield. Ofrece un fácil acceso a la autopista 99, un servicio de traslado gratuito por la zona y habitaciones confortables.

Por las mañanas podrá disfrutar de un desayuno continental gratuito o darse un baño en la piscina al aire libre. También hay conexión Wi-Fi gratuita y cafetera en las habitaciones.

El North Bakersfield Vagabond Inn goza de una ubicación privilegiada cerca de restaurantes, centros comerciales y lugares de ocio. A pocos pasos encontrará varios casinos, el circuito Bakersfield Speedway y el recinto ferial.","['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Piscina al aire libre', 'Recepción 24 horas', 'Adaptado personas de movilidad reducida', 'Desayuno', 'Traslado aeropuerto (gratis)']",35.41376833,-119.05815929,"[{'Personal': '6.4'}, {'Instalaciones y servicios': '5.2'}, {'Limpieza': '5.2'}, {'Confort': '5.3'}, {'Relación calidad-precio': '5.6'}, {'Ubicación': '5.7'}, {'WiFi gratis': '5.3'}]"
1172,"120 South Los Angeles Street, Centro de Los Ángeles, Los Ángeles, CA 90012, Estados Unidos",,"['WiFi gratis', 'Jardín', 'Bar', 'Habitaciones sin humo', 'Piscina al aire libre', 'Terraza', 'Parking en el alojamiento', 'Habitaciones familiares', 'Aire acondicionado', 'Ascensor']",34.04934699,-118.24348653,"[{'Personal': '5.0'}, {'Instalaciones y servicios': '6.3'}, {'Limpieza': '7.5'}, {'Confort': '6.3'}, {'Relación calidad-precio': '7.5'}, {'Ubicación': '5.0'}]"
1173,"3663 La Sierra Avenue, Riverside, 92505, Estados Unidos","Studio 6 Suites - Riverside, CA South está en Riverside, a 49 km de Centro de Convenciones de Anaheim, y dispone de alojamiento con wifi gratis y parking privado gratis. Este hotel de 2 estrellas ofrece recepción 24 horas. El cafetería es ideal para tomar algo.

Las unidades de este alojamiento están equipadas con cafetera. En el hotel, cada habitación cuenta con ropa de cama y toallas.

Auto Club Speedway está a 33 km del alojamiento, y Pabellón Honda Center está a 45 km. El aeropuerto más cercano (Aeropuerto internacional de LA/Ontario) está a 31 km.",,33.9017089,-117.4733948,"[{'Personal': '6.3'}, {'Instalaciones y servicios': '5.0'}, {'Limpieza': '6.3'}, {'Confort': '3.3'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '6.3'}]"
1174,"La Jolla, San Diego, 92037, Estados Unidos","Azure Bliss está en San Diego, a 3 min a pie de Scripps Beach y a 1,1 km de South Black’s Beach, en una zona donde se puede practicar ciclismo. Se encuentra a pocos pasos de La Jolla Shores Beach y ofrece wifi gratis, además de cajero automático.

La casa o chalet cuenta con 7 dormitorios, 6 baños, ropa de cama, toallas, TV con canales por cable, zona de comedor, cocina totalmente equipada y balcón con vistas al mar.

Reserva natural estatal Torrey Pines está a 11 km del alojamiento, y SeaWorld de San Diego está a 14 km. El aeropuerto más cercano (Aeropuerto internacional de San Diego) está a 16 km del alojamiento.",,32.86189,-117.254269,[]
1175,"10705 Magnolia, Riverside, CA 92505, Estados Unidos",,"['WiFi gratis', 'Habitaciones sin humo', 'Parking gratis', 'Recepción 24 horas', 'Fax / fotocopiadora', 'Habitaciones familiares']",33.907796,-117.46935144,"[{'Personal': '5.9'}, {'Instalaciones y servicios': '4.6'}, {'Limpieza': '4.7'}, {'Confort': '4.8'}, {'Relación calidad-precio': '5.0'}, {'Ubicación': '5.7'}, {'WiFi gratis': '5.0'}]"
1176,"2570 South East Avenue, Fresno, CA 93706, Estados Unidos",,"['WiFi gratis', 'Parking gratis', 'Piscina al aire libre', 'Recepción 24 horas', 'Adaptado personas de movilidad reducida']",36.70784153,-119.77353004,"[{'Personal': '6.0'}, {'Instalaciones y servicios': '4.6'}, {'Limpieza': '4.7'}, {'Confort': '4.8'}, {'Relación calidad-precio': '5.2'}, {'Ubicación': '5.4'}, {'WiFi gratis': '5.1'}]"
